Division_Code,Division_EN,Division_GR,Exports,Imports,Balance
00,Live animals other than animals of division 03,Ζωντανά ζώα,,64278.0,
02,Dairy products and birds' eggs,Γαλακτοκομικά προϊόντα και αυγά πτηνών,4302582.0,,
03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates and preparations thereof","Ψάρια (μη θαλάσσια θηλαστικά), μαλακόστρακα, μαλάκια και υδρόβια, ασπόνδυλα και τα παρασκευάσματά τους",60964874.0,372596.0,60592278.0
04,Cereals and cereal preparations,Δημητριακά και παρασκευάσματα δημητριακών,7792723.0,26244.0,7766479.0
05,Vegetables and fruit,Λαχανικά και φρούτα,36603414.0,13448723.0,23154691.0
06,"Sugars, sugar preparations and honey","Ζάχαρη, παρασκευάσματα ζάχαρης και μέλι",4029189.0,40340.0,3988849.0
07,"Coffee, tea, cocoa, spices, and manufactures thereof","Καφές, τσάι, κακάο, μπαχαρικά, υλικά και προϊόντα τους",2042873.0,,
08,Feeding stuff for animals (not including unmilled cereals),Ζωοτροφές,16667886.0,2281666.0,14386220.0
09,Miscellaneous edible products and preparations,Διάφορα βρώσιμα προϊόντα και παρασκευάσματα,15186773.0,307465.0,14879308.0
11,Beverages,Ποτά,7530735.0,18550.0,7512185.0
12,Tobacco and tobacco manufactures,Καπνός και προϊόντα καπνού,39714.0,,
22,Oil-seeds and oleaginous fruits,Ελαιόσποροι και ελαιώδεις καρποί,,1446288.0,
23,Crude rubber (including synthetic and reclaimed),Καουτσούκ ακατέργαστο (περιλαμβάνεται το συνθετικό και το αναγεννημένο),143348.0,198400.0,-55052.0
24,Cork and wood,Ξυλεία και φελλός,596870.0,14180.0,582690.0
25,Pulp and waste paper,Πολτός και απορρίμματα χαρτιού,36762.0,8233.0,28529.0
26,Textile fibres (other than wool tops and other combed wool) and their wastes (not manufactured into yarn or fabric),"Υφαντικές ίνες (εκτός από μάλλινα νήματα και άλλο ακατέργαστο μαλλί) και απορρίμματα αυτών, μη μεταποιημένα σε κλωστές ή υφάσματα",1380.0,20254.0,-18874.0
27,"Crude fertilizers, other than those of division 56, and crude minerals (excluding coal, petroleum and precious stones)","Λιπάσματα ακατέργαστα και ορυκτά ακατέργαστα (εκτός από άνθρακα, πετρέλαιο και πολύτιμους λίθους)",29499328.0,190894.0,29308434.0
28,Metalliferous ores and metal scrap,Μεταλλεύματα και απορρίμματα μετάλλων,6919.0,59747651.0,-59740732.0
29,"Crude animal and vegetable materials, n.e.s.","Ακατέργαστες ύλες ζωικής ή φυτικής προέλευσης, μη κατονομαζόμενες",457353.0,1170374.0,-713021.0
