indicator,2009,2014,2018,2021
st1,8.23191070556641,9.15527820587158,8.83940696716309,12.0861597061157
st5,25.4476165771484,28.7760162353516,26.9626312255859,28.7619819641113
st10,38.7841835021973,42.4240417480469,41.2840843200684,41.2822341918945
