date,area,daytotal,totaldistinctpersons,totalvaccinations,dailydose1,dailydose2,population,percent_vaccinated
2020-12-28,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,0,0,0,0,210802.0,0.0
2020-12-28,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,55,90,90,55,0,502348.0,0.02
2020-12-28,ΑΝΔΡΟΥ,0,0,0,0,0,9221.0,0.0
2020-12-28,ΑΡΓΟΛΙΔΑΣ,0,0,0,0,0,97044.0,0.0
2020-12-28,ΑΡΚΑΔΙΑΣ,0,0,0,0,0,86685.0,0.0
2020-12-28,ΑΡΤΑΣ,0,0,0,0,0,67877.0,0.0
2020-12-28,ΑΧΑΪΑΣ,0,0,0,0,0,309694.0,0.0
2020-12-28,ΒΟΙΩΤΙΑΣ,0,0,0,0,0,117920.0,0.0
2020-12-28,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,592490.0,0.0
2020-12-28,ΓΡΕΒΕΝΩΝ,0,0,0,0,0,31757.0,0.0
2020-12-28,ΔΡΑΜΑΣ,0,0,0,0,0,98287.0,0.0
2020-12-28,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,56,105,105,56,0,160927.0,0.07
2020-12-28,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,55,105,105,55,0,489675.0,0.02
2020-12-28,ΕΒΡΟΥ,0,0,0,0,0,147947.0,0.0
2020-12-28,ΕΥΒΟΙΑΣ,0,0,0,0,0,210815.0,0.0
2020-12-28,ΕΥΡΥΤΑΝΙΑΣ,0,0,0,0,0,20081.0,0.0
2020-12-28,ΖΑΚΥΝΘΟΥ,0,0,0,0,0,40759.0,0.0
2020-12-28,ΗΛΕΙΑΣ,0,0,0,0,0,159300.0,0.0
2020-12-28,ΗΜΑΘΙΑΣ,0,0,0,0,0,140611.0,0.0
2020-12-28,ΗΡΑΚΛΕΙΟΥ,0,0,0,0,0,305490.0,0.0
2020-12-28,ΘΑΣΟΥ,0,0,0,0,0,13770.0,0.0
2020-12-28,ΘΕΣΠΡΩΤΙΑΣ,0,0,0,0,0,43587.0,0.0
2020-12-28,ΘΕΣΣΑΛΟΝΙΚΗΣ,0,0,0,0,0,1110551.0,0.0
2020-12-28,ΘΗΡΑΣ,0,0,0,0,0,18883.0,0.0
2020-12-28,ΙΘΑΚΗΣ,0,0,0,0,0,3231.0,0.0
2020-12-28,ΙΚΑΡΙΑΣ,0,0,0,0,0,9882.0,0.0
2020-12-28,ΙΩΑΝΝΙΝΩΝ,0,0,0,0,0,167901.0,0.0
2020-12-28,ΚΑΒΑΛΑΣ,0,0,0,0,0,124917.0,0.0
2020-12-28,ΚΑΛΥΜΝΟΥ,0,0,0,0,0,29452.0,0.0
2020-12-28,ΚΑΡΔΙΤΣΑΣ,0,0,0,0,0,113544.0,0.0
2020-12-28,ΚΑΡΠΑΘΟΥ,0,0,0,0,0,7310.0,0.0
2020-12-28,ΚΑΣΤΟΡΙΑΣ,0,0,0,0,0,50322.0,0.0
2020-12-28,ΚΕΑΣ-ΚΥΘΝΟΥ,0,0,0,0,0,3911.0,0.0
2020-12-28,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,61,147,147,61,0,1029520.0,0.01
2020-12-28,ΚΕΡΚΥΡΑΣ,0,0,0,0,0,104371.0,0.0
2020-12-28,ΚΕΦΑΛΛΗΝΙΑΣ,0,0,0,0,0,35801.0,0.0
2020-12-28,ΚΙΛΚΙΣ,0,0,0,0,0,80419.0,0.0
2020-12-28,ΚΟΖΑΝΗΣ,0,0,0,0,0,150196.0,0.0
2020-12-28,ΚΟΡΙΝΘΙΑΣ,0,0,0,0,0,145082.0,0.0
2020-12-28,ΚΩ,0,0,0,0,0,34396.0,0.0
2020-12-28,ΛΑΚΩΝΙΑΣ,0,0,0,0,0,89138.0,0.0
2020-12-28,ΛΑΡΙΣΑΣ,0,0,0,0,0,284325.0,0.0
2020-12-28,ΛΑΣΙΘΙΟΥ,0,0,0,0,0,75381.0,0.0
2020-12-28,ΛΕΣΒΟΥ,0,0,0,0,0,86436.0,0.0
2020-12-28,ΛΕΥΚΑΔΑΣ,0,0,0,0,0,23693.0,0.0
2020-12-28,ΛΗΜΝΟΥ,0,0,0,0,0,17262.0,0.0
2020-12-28,ΜΑΓΝΗΣΙΑΣ,0,0,0,0,0,190010.0,0.0
2020-12-28,ΜΕΣΣΗΝΙΑΣ,0,0,0,0,0,159954.0,0.0
2020-12-28,ΜΗΛΟΥ,0,0,0,0,0,9932.0,0.0
2020-12-28,ΜΥΚΟΝΟΥ,0,0,0,0,0,10134.0,0.0
2020-12-28,ΝΑΞΟΥ,0,0,0,0,0,20877.0,0.0
2020-12-28,ΝΗΣΩΝ,0,0,0,0,0,74651.0,0.0
2020-12-28,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,529826.0,0.0
2020-12-28,ΞΑΝΘΗΣ,0,0,0,0,0,111222.0,0.0
2020-12-28,ΠΑΡΟΥ,0,0,0,0,0,14926.0,0.0
2020-12-28,ΠΕΙΡΑΙΩΣ,0,0,0,0,0,448997.0,0.0
2020-12-28,ΠΕΛΛΑΣ,0,0,0,0,0,139680.0,0.0
2020-12-28,ΠΙΕΡΙΑΣ,0,0,0,0,0,126698.0,0.0
2020-12-28,ΠΡΕΒΕΖΑΣ,0,0,0,0,0,57491.0,0.0
2020-12-28,ΡΕΘΥΜΝΟΥ,0,0,0,0,0,85609.0,0.0
2020-12-28,ΡΟΔΟΠΗΣ,0,0,0,0,0,112039.0,0.0
2020-12-28,ΡΟΔΟΥ,0,0,0,0,0,119830.0,0.0
2020-12-28,ΣΑΜΟΥ,0,0,0,0,0,32977.0,0.0
2020-12-28,ΣΕΡΡΩΝ,0,0,0,0,0,176430.0,0.0
2020-12-28,ΣΠΟΡΑΔΩΝ,0,0,0,0,0,13798.0,0.0
2020-12-28,ΣΥΡΟΥ,0,0,0,0,0,21507.0,0.0
2020-12-28,ΤΗΝΟΥ,0,0,0,0,0,8636.0,0.0
2020-12-28,ΤΡΙΚΑΛΩΝ,0,0,0,0,0,131085.0,0.0
2020-12-28,ΦΘΙΩΤΙΔΑΣ,0,0,0,0,0,158231.0,0.0
2020-12-28,ΦΛΩΡΙΝΑΣ,0,0,0,0,0,51414.0,0.0
2020-12-28,ΦΩΚΙΔΑΣ,0,0,0,0,0,40343.0,0.0
2020-12-28,ΧΑΛΚΙΔΙΚΗΣ,0,0,0,0,0,107719.0,0.0
2020-12-28,ΧΑΝΙΩΝ,0,0,0,0,0,156585.0,0.0
2020-12-28,ΧΙΟΥ,0,0,0,0,0,52674.0,0.0
2020-12-29,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,0,0,0,0,210802.0,0.0
2020-12-29,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,56,146,146,56,0,502348.0,0.03
2020-12-29,ΑΝΔΡΟΥ,0,0,0,0,0,9221.0,0.0
2020-12-29,ΑΡΓΟΛΙΔΑΣ,0,0,0,0,0,97044.0,0.0
2020-12-29,ΑΡΚΑΔΙΑΣ,0,0,0,0,0,86685.0,0.0
2020-12-29,ΑΡΤΑΣ,0,0,0,0,0,67877.0,0.0
2020-12-29,ΑΧΑΪΑΣ,114,114,114,114,0,309694.0,0.04
2020-12-29,ΒΟΙΩΤΙΑΣ,0,0,0,0,0,117920.0,0.0
2020-12-29,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,592490.0,0.0
2020-12-29,ΓΡΕΒΕΝΩΝ,0,0,0,0,0,31757.0,0.0
2020-12-29,ΔΡΑΜΑΣ,0,0,0,0,0,98287.0,0.0
2020-12-29,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,45,150,150,45,0,160927.0,0.09
2020-12-29,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,55,160,160,55,0,489675.0,0.03
2020-12-29,ΕΒΡΟΥ,0,0,0,0,0,147947.0,0.0
2020-12-29,ΕΥΒΟΙΑΣ,0,0,0,0,0,210815.0,0.0
2020-12-29,ΕΥΡΥΤΑΝΙΑΣ,0,0,0,0,0,20081.0,0.0
2020-12-29,ΖΑΚΥΝΘΟΥ,0,0,0,0,0,40759.0,0.0
2020-12-29,ΗΛΕΙΑΣ,0,0,0,0,0,159300.0,0.0
2020-12-29,ΗΜΑΘΙΑΣ,0,0,0,0,0,140611.0,0.0
2020-12-29,ΗΡΑΚΛΕΙΟΥ,0,0,0,0,0,305490.0,0.0
2020-12-29,ΘΑΣΟΥ,0,0,0,0,0,13770.0,0.0
2020-12-29,ΘΕΣΠΡΩΤΙΑΣ,0,0,0,0,0,43587.0,0.0
2020-12-29,ΘΕΣΣΑΛΟΝΙΚΗΣ,58,58,58,58,0,1110551.0,0.01
2020-12-29,ΘΗΡΑΣ,0,0,0,0,0,18883.0,0.0
2020-12-29,ΙΘΑΚΗΣ,0,0,0,0,0,3231.0,0.0
2020-12-29,ΙΚΑΡΙΑΣ,0,0,0,0,0,9882.0,0.0
2020-12-29,ΙΩΑΝΝΙΝΩΝ,77,77,77,77,0,167901.0,0.05
2020-12-29,ΚΑΒΑΛΑΣ,0,0,0,0,0,124917.0,0.0
2020-12-29,ΚΑΛΥΜΝΟΥ,0,0,0,0,0,29452.0,0.0
2020-12-29,ΚΑΡΔΙΤΣΑΣ,0,0,0,0,0,113544.0,0.0
2020-12-29,ΚΑΡΠΑΘΟΥ,0,0,0,0,0,7310.0,0.0
2020-12-29,ΚΑΣΤΟΡΙΑΣ,0,0,0,0,0,50322.0,0.0
2020-12-29,ΚΕΑΣ-ΚΥΘΝΟΥ,0,0,0,0,0,3911.0,0.0
2020-12-29,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,120,267,267,120,0,1029520.0,0.03
2020-12-29,ΚΕΡΚΥΡΑΣ,0,0,0,0,0,104371.0,0.0
2020-12-29,ΚΕΦΑΛΛΗΝΙΑΣ,0,0,0,0,0,35801.0,0.0
2020-12-29,ΚΙΛΚΙΣ,0,0,0,0,0,80419.0,0.0
2020-12-29,ΚΟΖΑΝΗΣ,0,0,0,0,0,150196.0,0.0
2020-12-29,ΚΟΡΙΝΘΙΑΣ,0,0,0,0,0,145082.0,0.0
2020-12-29,ΚΩ,0,0,0,0,0,34396.0,0.0
2020-12-29,ΛΑΚΩΝΙΑΣ,0,0,0,0,0,89138.0,0.0
2020-12-29,ΛΑΡΙΣΑΣ,105,105,105,105,0,284325.0,0.04
2020-12-29,ΛΑΣΙΘΙΟΥ,0,0,0,0,0,75381.0,0.0
2020-12-29,ΛΕΣΒΟΥ,0,0,0,0,0,86436.0,0.0
2020-12-29,ΛΕΥΚΑΔΑΣ,0,0,0,0,0,23693.0,0.0
2020-12-29,ΛΗΜΝΟΥ,0,0,0,0,0,17262.0,0.0
2020-12-29,ΜΑΓΝΗΣΙΑΣ,0,0,0,0,0,190010.0,0.0
2020-12-29,ΜΕΣΣΗΝΙΑΣ,0,0,0,0,0,159954.0,0.0
2020-12-29,ΜΗΛΟΥ,0,0,0,0,0,9932.0,0.0
2020-12-29,ΜΥΚΟΝΟΥ,0,0,0,0,0,10134.0,0.0
2020-12-29,ΝΑΞΟΥ,0,0,0,0,0,20877.0,0.0
2020-12-29,ΝΗΣΩΝ,0,0,0,0,0,74651.0,0.0
2020-12-29,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,529826.0,0.0
2020-12-29,ΞΑΝΘΗΣ,0,0,0,0,0,111222.0,0.0
2020-12-29,ΠΑΡΟΥ,0,0,0,0,0,14926.0,0.0
2020-12-29,ΠΕΙΡΑΙΩΣ,0,0,0,0,0,448997.0,0.0
2020-12-29,ΠΕΛΛΑΣ,0,0,0,0,0,139680.0,0.0
2020-12-29,ΠΙΕΡΙΑΣ,0,0,0,0,0,126698.0,0.0
2020-12-29,ΠΡΕΒΕΖΑΣ,0,0,0,0,0,57491.0,0.0
2020-12-29,ΡΕΘΥΜΝΟΥ,0,0,0,0,0,85609.0,0.0
2020-12-29,ΡΟΔΟΠΗΣ,0,0,0,0,0,112039.0,0.0
2020-12-29,ΡΟΔΟΥ,0,0,0,0,0,119830.0,0.0
2020-12-29,ΣΑΜΟΥ,0,0,0,0,0,32977.0,0.0
2020-12-29,ΣΕΡΡΩΝ,0,0,0,0,0,176430.0,0.0
2020-12-29,ΣΠΟΡΑΔΩΝ,0,0,0,0,0,13798.0,0.0
2020-12-29,ΣΥΡΟΥ,0,0,0,0,0,21507.0,0.0
2020-12-29,ΤΗΝΟΥ,0,0,0,0,0,8636.0,0.0
2020-12-29,ΤΡΙΚΑΛΩΝ,0,0,0,0,0,131085.0,0.0
2020-12-29,ΦΘΙΩΤΙΔΑΣ,0,0,0,0,0,158231.0,0.0
2020-12-29,ΦΛΩΡΙΝΑΣ,0,0,0,0,0,51414.0,0.0
2020-12-29,ΦΩΚΙΔΑΣ,0,0,0,0,0,40343.0,0.0
2020-12-29,ΧΑΛΚΙΔΙΚΗΣ,0,0,0,0,0,107719.0,0.0
2020-12-29,ΧΑΝΙΩΝ,0,0,0,0,0,156585.0,0.0
2020-12-29,ΧΙΟΥ,0,0,0,0,0,52674.0,0.0
2020-12-30,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,0,0,0,0,210802.0,0.0
2020-12-30,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,40,186,186,40,0,502348.0,0.04
2020-12-30,ΑΝΔΡΟΥ,0,0,0,0,0,9221.0,0.0
2020-12-30,ΑΡΓΟΛΙΔΑΣ,0,0,0,0,0,97044.0,0.0
2020-12-30,ΑΡΚΑΔΙΑΣ,0,0,0,0,0,86685.0,0.0
2020-12-30,ΑΡΤΑΣ,0,0,0,0,0,67877.0,0.0
2020-12-30,ΑΧΑΪΑΣ,97,211,211,97,0,309694.0,0.07
2020-12-30,ΒΟΙΩΤΙΑΣ,0,0,0,0,0,117920.0,0.0
2020-12-30,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,592490.0,0.0
2020-12-30,ΓΡΕΒΕΝΩΝ,0,0,0,0,0,31757.0,0.0
2020-12-30,ΔΡΑΜΑΣ,0,0,0,0,0,98287.0,0.0
2020-12-30,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,49,199,199,49,0,160927.0,0.12
2020-12-30,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,40,200,200,40,0,489675.0,0.04
2020-12-30,ΕΒΡΟΥ,0,0,0,0,0,147947.0,0.0
2020-12-30,ΕΥΒΟΙΑΣ,0,0,0,0,0,210815.0,0.0
2020-12-30,ΕΥΡΥΤΑΝΙΑΣ,0,0,0,0,0,20081.0,0.0
2020-12-30,ΖΑΚΥΝΘΟΥ,0,0,0,0,0,40759.0,0.0
2020-12-30,ΗΛΕΙΑΣ,0,0,0,0,0,159300.0,0.0
2020-12-30,ΗΜΑΘΙΑΣ,0,0,0,0,0,140611.0,0.0
2020-12-30,ΗΡΑΚΛΕΙΟΥ,0,0,0,0,0,305490.0,0.0
2020-12-30,ΘΑΣΟΥ,0,0,0,0,0,13770.0,0.0
2020-12-30,ΘΕΣΠΡΩΤΙΑΣ,0,0,0,0,0,43587.0,0.0
2020-12-30,ΘΕΣΣΑΛΟΝΙΚΗΣ,79,137,137,79,0,1110551.0,0.01
2020-12-30,ΘΗΡΑΣ,0,0,0,0,0,18883.0,0.0
2020-12-30,ΙΘΑΚΗΣ,0,0,0,0,0,3231.0,0.0
2020-12-30,ΙΚΑΡΙΑΣ,0,0,0,0,0,9882.0,0.0
2020-12-30,ΙΩΑΝΝΙΝΩΝ,100,177,177,100,0,167901.0,0.11
2020-12-30,ΚΑΒΑΛΑΣ,0,0,0,0,0,124917.0,0.0
2020-12-30,ΚΑΛΥΜΝΟΥ,0,0,0,0,0,29452.0,0.0
2020-12-30,ΚΑΡΔΙΤΣΑΣ,0,0,0,0,0,113544.0,0.0
2020-12-30,ΚΑΡΠΑΘΟΥ,0,0,0,0,0,7310.0,0.0
2020-12-30,ΚΑΣΤΟΡΙΑΣ,0,0,0,0,0,50322.0,0.0
2020-12-30,ΚΕΑΣ-ΚΥΘΝΟΥ,0,0,0,0,0,3911.0,0.0
2020-12-30,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,95,362,362,95,0,1029520.0,0.04
2020-12-30,ΚΕΡΚΥΡΑΣ,0,0,0,0,0,104371.0,0.0
2020-12-30,ΚΕΦΑΛΛΗΝΙΑΣ,0,0,0,0,0,35801.0,0.0
2020-12-30,ΚΙΛΚΙΣ,0,0,0,0,0,80419.0,0.0
2020-12-30,ΚΟΖΑΝΗΣ,0,0,0,0,0,150196.0,0.0
2020-12-30,ΚΟΡΙΝΘΙΑΣ,0,0,0,0,0,145082.0,0.0
2020-12-30,ΚΩ,0,0,0,0,0,34396.0,0.0
2020-12-30,ΛΑΚΩΝΙΑΣ,0,0,0,0,0,89138.0,0.0
2020-12-30,ΛΑΡΙΣΑΣ,145,250,250,145,0,284325.0,0.09
2020-12-30,ΛΑΣΙΘΙΟΥ,0,0,0,0,0,75381.0,0.0
2020-12-30,ΛΕΣΒΟΥ,0,0,0,0,0,86436.0,0.0
2020-12-30,ΛΕΥΚΑΔΑΣ,0,0,0,0,0,23693.0,0.0
2020-12-30,ΛΗΜΝΟΥ,0,0,0,0,0,17262.0,0.0
2020-12-30,ΜΑΓΝΗΣΙΑΣ,0,0,0,0,0,190010.0,0.0
2020-12-30,ΜΕΣΣΗΝΙΑΣ,0,0,0,0,0,159954.0,0.0
2020-12-30,ΜΗΛΟΥ,0,0,0,0,0,9932.0,0.0
2020-12-30,ΜΥΚΟΝΟΥ,0,0,0,0,0,10134.0,0.0
2020-12-30,ΝΑΞΟΥ,0,0,0,0,0,20877.0,0.0
2020-12-30,ΝΗΣΩΝ,0,0,0,0,0,74651.0,0.0
2020-12-30,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,529826.0,0.0
2020-12-30,ΞΑΝΘΗΣ,0,0,0,0,0,111222.0,0.0
2020-12-30,ΠΑΡΟΥ,0,0,0,0,0,14926.0,0.0
2020-12-30,ΠΕΙΡΑΙΩΣ,0,0,0,0,0,448997.0,0.0
2020-12-30,ΠΕΛΛΑΣ,0,0,0,0,0,139680.0,0.0
2020-12-30,ΠΙΕΡΙΑΣ,0,0,0,0,0,126698.0,0.0
2020-12-30,ΠΡΕΒΕΖΑΣ,0,0,0,0,0,57491.0,0.0
2020-12-30,ΡΕΘΥΜΝΟΥ,0,0,0,0,0,85609.0,0.0
2020-12-30,ΡΟΔΟΠΗΣ,0,0,0,0,0,112039.0,0.0
2020-12-30,ΡΟΔΟΥ,0,0,0,0,0,119830.0,0.0
2020-12-30,ΣΑΜΟΥ,0,0,0,0,0,32977.0,0.0
2020-12-30,ΣΕΡΡΩΝ,0,0,0,0,0,176430.0,0.0
2020-12-30,ΣΠΟΡΑΔΩΝ,0,0,0,0,0,13798.0,0.0
2020-12-30,ΣΥΡΟΥ,0,0,0,0,0,21507.0,0.0
2020-12-30,ΤΗΝΟΥ,0,0,0,0,0,8636.0,0.0
2020-12-30,ΤΡΙΚΑΛΩΝ,0,0,0,0,0,131085.0,0.0
2020-12-30,ΦΘΙΩΤΙΔΑΣ,0,0,0,0,0,158231.0,0.0
2020-12-30,ΦΛΩΡΙΝΑΣ,0,0,0,0,0,51414.0,0.0
2020-12-30,ΦΩΚΙΔΑΣ,0,0,0,0,0,40343.0,0.0
2020-12-30,ΧΑΛΚΙΔΙΚΗΣ,0,0,0,0,0,107719.0,0.0
2020-12-30,ΧΑΝΙΩΝ,0,0,0,0,0,156585.0,0.0
2020-12-30,ΧΙΟΥ,0,0,0,0,0,52674.0,0.0
2020-12-31,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,0,0,0,0,210802.0,0.0
2020-12-31,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,45,231,231,45,0,502348.0,0.05
2020-12-31,ΑΝΔΡΟΥ,0,0,0,0,0,9221.0,0.0
2020-12-31,ΑΡΓΟΛΙΔΑΣ,0,0,0,0,0,97044.0,0.0
2020-12-31,ΑΡΚΑΔΙΑΣ,0,0,0,0,0,86685.0,0.0
2020-12-31,ΑΡΤΑΣ,0,0,0,0,0,67877.0,0.0
2020-12-31,ΑΧΑΪΑΣ,100,311,311,100,0,309694.0,0.1
2020-12-31,ΒΟΙΩΤΙΑΣ,0,0,0,0,0,117920.0,0.0
2020-12-31,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,592490.0,0.0
2020-12-31,ΓΡΕΒΕΝΩΝ,0,0,0,0,0,31757.0,0.0
2020-12-31,ΔΡΑΜΑΣ,0,0,0,0,0,98287.0,0.0
2020-12-31,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,35,234,234,35,0,160927.0,0.15
2020-12-31,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,20,220,220,20,0,489675.0,0.04
2020-12-31,ΕΒΡΟΥ,0,0,0,0,0,147947.0,0.0
2020-12-31,ΕΥΒΟΙΑΣ,0,0,0,0,0,210815.0,0.0
2020-12-31,ΕΥΡΥΤΑΝΙΑΣ,0,0,0,0,0,20081.0,0.0
2020-12-31,ΖΑΚΥΝΘΟΥ,0,0,0,0,0,40759.0,0.0
2020-12-31,ΗΛΕΙΑΣ,0,0,0,0,0,159300.0,0.0
2020-12-31,ΗΜΑΘΙΑΣ,0,0,0,0,0,140611.0,0.0
2020-12-31,ΗΡΑΚΛΕΙΟΥ,0,0,0,0,0,305490.0,0.0
2020-12-31,ΘΑΣΟΥ,0,0,0,0,0,13770.0,0.0
2020-12-31,ΘΕΣΠΡΩΤΙΑΣ,0,0,0,0,0,43587.0,0.0
2020-12-31,ΘΕΣΣΑΛΟΝΙΚΗΣ,80,217,217,80,0,1110551.0,0.02
2020-12-31,ΘΗΡΑΣ,0,0,0,0,0,18883.0,0.0
2020-12-31,ΙΘΑΚΗΣ,0,0,0,0,0,3231.0,0.0
2020-12-31,ΙΚΑΡΙΑΣ,0,0,0,0,0,9882.0,0.0
2020-12-31,ΙΩΑΝΝΙΝΩΝ,101,278,278,101,0,167901.0,0.17
2020-12-31,ΚΑΒΑΛΑΣ,0,0,0,0,0,124917.0,0.0
2020-12-31,ΚΑΛΥΜΝΟΥ,0,0,0,0,0,29452.0,0.0
2020-12-31,ΚΑΡΔΙΤΣΑΣ,0,0,0,0,0,113544.0,0.0
2020-12-31,ΚΑΡΠΑΘΟΥ,0,0,0,0,0,7310.0,0.0
2020-12-31,ΚΑΣΤΟΡΙΑΣ,0,0,0,0,0,50322.0,0.0
2020-12-31,ΚΕΑΣ-ΚΥΘΝΟΥ,0,0,0,0,0,3911.0,0.0
2020-12-31,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,120,482,482,120,0,1029520.0,0.05
2020-12-31,ΚΕΡΚΥΡΑΣ,0,0,0,0,0,104371.0,0.0
2020-12-31,ΚΕΦΑΛΛΗΝΙΑΣ,0,0,0,0,0,35801.0,0.0
2020-12-31,ΚΙΛΚΙΣ,0,0,0,0,0,80419.0,0.0
2020-12-31,ΚΟΖΑΝΗΣ,0,0,0,0,0,150196.0,0.0
2020-12-31,ΚΟΡΙΝΘΙΑΣ,0,0,0,0,0,145082.0,0.0
2020-12-31,ΚΩ,0,0,0,0,0,34396.0,0.0
2020-12-31,ΛΑΚΩΝΙΑΣ,0,0,0,0,0,89138.0,0.0
2020-12-31,ΛΑΡΙΣΑΣ,116,366,366,116,0,284325.0,0.13
2020-12-31,ΛΑΣΙΘΙΟΥ,0,0,0,0,0,75381.0,0.0
2020-12-31,ΛΕΣΒΟΥ,0,0,0,0,0,86436.0,0.0
2020-12-31,ΛΕΥΚΑΔΑΣ,0,0,0,0,0,23693.0,0.0
2020-12-31,ΛΗΜΝΟΥ,0,0,0,0,0,17262.0,0.0
2020-12-31,ΜΑΓΝΗΣΙΑΣ,0,0,0,0,0,190010.0,0.0
2020-12-31,ΜΕΣΣΗΝΙΑΣ,0,0,0,0,0,159954.0,0.0
2020-12-31,ΜΗΛΟΥ,0,0,0,0,0,9932.0,0.0
2020-12-31,ΜΥΚΟΝΟΥ,0,0,0,0,0,10134.0,0.0
2020-12-31,ΝΑΞΟΥ,0,0,0,0,0,20877.0,0.0
2020-12-31,ΝΗΣΩΝ,0,0,0,0,0,74651.0,0.0
2020-12-31,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,529826.0,0.0
2020-12-31,ΞΑΝΘΗΣ,0,0,0,0,0,111222.0,0.0
2020-12-31,ΠΑΡΟΥ,0,0,0,0,0,14926.0,0.0
2020-12-31,ΠΕΙΡΑΙΩΣ,0,0,0,0,0,448997.0,0.0
2020-12-31,ΠΕΛΛΑΣ,0,0,0,0,0,139680.0,0.0
2020-12-31,ΠΙΕΡΙΑΣ,0,0,0,0,0,126698.0,0.0
2020-12-31,ΠΡΕΒΕΖΑΣ,0,0,0,0,0,57491.0,0.0
2020-12-31,ΡΕΘΥΜΝΟΥ,0,0,0,0,0,85609.0,0.0
2020-12-31,ΡΟΔΟΠΗΣ,0,0,0,0,0,112039.0,0.0
2020-12-31,ΡΟΔΟΥ,0,0,0,0,0,119830.0,0.0
2020-12-31,ΣΑΜΟΥ,0,0,0,0,0,32977.0,0.0
2020-12-31,ΣΕΡΡΩΝ,0,0,0,0,0,176430.0,0.0
2020-12-31,ΣΠΟΡΑΔΩΝ,0,0,0,0,0,13798.0,0.0
2020-12-31,ΣΥΡΟΥ,0,0,0,0,0,21507.0,0.0
2020-12-31,ΤΗΝΟΥ,0,0,0,0,0,8636.0,0.0
2020-12-31,ΤΡΙΚΑΛΩΝ,0,0,0,0,0,131085.0,0.0
2020-12-31,ΦΘΙΩΤΙΔΑΣ,0,0,0,0,0,158231.0,0.0
2020-12-31,ΦΛΩΡΙΝΑΣ,0,0,0,0,0,51414.0,0.0
2020-12-31,ΦΩΚΙΔΑΣ,0,0,0,0,0,40343.0,0.0
2020-12-31,ΧΑΛΚΙΔΙΚΗΣ,0,0,0,0,0,107719.0,0.0
2020-12-31,ΧΑΝΙΩΝ,0,0,0,0,0,156585.0,0.0
2020-12-31,ΧΙΟΥ,0,0,0,0,0,52674.0,0.0
2021-01-01,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,0,0,0,0,210802.0,0.0
2021-01-01,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,45,276,276,45,0,502348.0,0.05
2021-01-01,ΑΝΔΡΟΥ,0,0,0,0,0,9221.0,0.0
2021-01-01,ΑΡΓΟΛΙΔΑΣ,0,0,0,0,0,97044.0,0.0
2021-01-01,ΑΡΚΑΔΙΑΣ,0,0,0,0,0,86685.0,0.0
2021-01-01,ΑΡΤΑΣ,0,0,0,0,0,67877.0,0.0
2021-01-01,ΑΧΑΪΑΣ,0,311,311,0,0,309694.0,0.1
2021-01-01,ΒΟΙΩΤΙΑΣ,0,0,0,0,0,117920.0,0.0
2021-01-01,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,0,0,0,0,0,592490.0,0.0
