"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","detailed_type","total_num_ads","total_spend_formatted","custom_audience_type"
"Αχτσιόγλου","All",8,0.97274705141418,"gender",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","Women",0,0,"gender",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","Men",1,0.027252948585824,"gender",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","Greece",4,0.52333676857895,"location","countries",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Ioánnina, Greece",1,0.037913660826749,"location","CITY",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Lárisa, Greece",1,0.084598648803389,"location","CITY",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Thessaly, Greece",1,0.20092751631742,"location","regions",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Attica (region), Greece",1,0.079606091835566,"location","regions",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Vólos, Greece",1,0.084598648803389,"location","CITY",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","Patras, Greece",1,0.073617313637925,"location","CITY",FALSE,NA,9,"€873",NA
"Αχτσιόγλου","13",0,0,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","14",0,0,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","15",0,0,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","16",0,0,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","17",0,0,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","18",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","19",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","20",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","21",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","22",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","23",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","24",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","25",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","26",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","27",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","28",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","29",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","30",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","31",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","32",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","33",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","34",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","35",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","36",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","37",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","38",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","39",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","40",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","41",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","42",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","43",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","44",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","45",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","46",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","47",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","48",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","49",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","50",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","51",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","52",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","53",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","54",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","55",9,1,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","56",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","57",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","58",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","59",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","60",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","61",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","62",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","63",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","64",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","65+",8,0.97274705141418,"age",NA,NA,NA,9,"€873",NA
"Αχτσιόγλου","Social change",6,0.85522729875186,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Community issues",1,0.027252948585824,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Human rights",4,0.21839001488606,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Social movement",6,0.8612160769495,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Animal rights",8,0.97274705141418,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Activism",3,0.19113706630024,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Solidarity",9,1,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Women's studies",8,0.92039390816443,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Human rights",9,1,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Science",1,0.027252948585824,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Social Work",2,0.065166609412573,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Gender studies",1,0.073617313637925,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Animal rights movement",1,0.037913660826749,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Αχτσιόγλου","Community and Social Services",1,0.079606091835566,"detailed",NA,FALSE,"DEMOGRAPHICS",9,"€873",NA
"Αχτσιόγλου","Philanthropy",1,0.037913660826749,"detailed",NA,FALSE,"INTERESTS",9,"€873",NA
"Κασσελάκης","All",7,1,"gender",NA,NA,NA,7,"€655",NA
"Κασσελάκης","Women",0,0,"gender",NA,NA,NA,7,"€655",NA
"Κασσελάκης","Men",0,0,"gender",NA,NA,NA,7,"€655",NA
"Κασσελάκης","Western Macedonia, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Central Macedonia, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Eastern Macedonia and Thrace, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Central Greece (region), Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Greece",6,0.95290253589979,"location","countries",FALSE,NA,7,"€655",NA
"Κασσελάκης","Epirus (region), Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Peloponnese (region), Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Attica (region), Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Northern Aegean, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Western Greece, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Southern Aegean, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Crete, Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","Ionian Islands (region), Greece",1,0.047097464100214,"location","regions",FALSE,NA,7,"€655",NA
"Κασσελάκης","13",0,0,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","14",0,0,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","15",0,0,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","16",0,0,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","17",0,0,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","18",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","19",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","20",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","21",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","22",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","23",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","24",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","25",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","26",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","27",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","28",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","29",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","30",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","31",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","32",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","33",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","34",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","35",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","36",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","37",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","38",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","39",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","40",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","41",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","42",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","43",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","44",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","45",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","46",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","47",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","48",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","49",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","50",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","51",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","52",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","53",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","54",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","55",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","56",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","57",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","58",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","59",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","60",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","61",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","62",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","63",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","64",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","65+",7,1,"age",NA,NA,NA,7,"€655",NA
"Κασσελάκης","Custom audience",6,0.95290253589979,"custom_audience",NA,FALSE,NA,7,"€655","HAS_CA_INCLUSION"
"Κασσελάκης","Custom audience",0,0,"custom_audience",NA,TRUE,NA,7,"€655","HAS_CA_EXCLUSION"
"Κασσελάκης","Customer list custom audience",0,0,"custom_audience",NA,FALSE,NA,7,"€655","HAS_DFCA_INCLUSION"
"Κασσελάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,NA,7,"€655","HAS_DFCA_EXCLUSION"
"Κασσελάκης","Lookalike audience",7,1,"lookalike_audience",NA,FALSE,NA,7,"€655",NA
"Κασσελάκης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,7,"€655",NA
"Παππάς","All",48,1,"gender",NA,NA,NA,48,"€3,337",NA
"Παππάς","Women",0,0,"gender",NA,NA,NA,48,"€3,337",NA
"Παππάς","Men",0,0,"gender",NA,NA,NA,48,"€3,337",NA
"Παππάς","Greece",48,1,"location","countries",FALSE,NA,48,"€3,337",NA
"Παππάς","13",0,0,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","14",0,0,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","15",0,0,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","16",0,0,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","17",0,0,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","18",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","19",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","20",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","21",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","22",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","23",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","24",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","25",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","26",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","27",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","28",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","29",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","30",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","31",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","32",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","33",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","34",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","35",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","36",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","37",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","38",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","39",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","40",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","41",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","42",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","43",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","44",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","45",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","46",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","47",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","48",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","49",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","50",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","51",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","52",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","53",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","54",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","55",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","56",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","57",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","58",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","59",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","60",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","61",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","62",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","63",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","64",48,1,"age",NA,NA,NA,48,"€3,337",NA
"Παππάς","65+",48,1,"age",NA,NA,NA,48,"€3,337",NA
