"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μητσοτάκης","All",21,1,"gender",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","Women",0,0,"gender",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","English (UK)",18,0.98318368166649,"language",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","Greek",19,0.9870733364998,"language",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","English (US)",17,0.89090349796424,"language",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","Greece",21,1,"location","countries",FALSE,NA,NA,21,"€67,520"
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","18",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","19",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","20",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","21",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","22",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","23",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","24",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","25",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","26",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","27",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","28",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","29",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","30",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","31",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","32",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","33",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","34",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","35",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","36",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","37",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","38",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","39",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","40",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","41",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","42",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","43",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","44",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","45",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","46",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","47",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","48",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","49",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","50",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","51",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","52",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","53",21,1,"age",NA,NA,NA,NA,21,"€67,520"
"Μητσοτάκης","54",21,1,"age",NA,NA,NA,NA,21,"€67,520"
