"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"Μητσοτάκης","All",7,1,"gender",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","Women",0,0,"gender",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","English (UK)",7,1,"language",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","Greek",7,1,"language",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","English (US)",7,1,"language",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","Greece",7,1,"location","countries",FALSE,NA,7,"€3,122",NA
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","18",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","19",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","20",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","21",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","22",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","23",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","24",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","25",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","26",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","27",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","28",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","29",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","30",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","31",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","32",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","33",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","34",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","35",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","36",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","37",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","38",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","39",7,1,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","40",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","41",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","42",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","43",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","44",6,0.88492575803687,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","45",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","46",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","47",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","48",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","49",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","50",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","51",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","52",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","53",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","54",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","55",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","56",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","57",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","58",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","59",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","60",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","61",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","62",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","63",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","64",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","65+",3,0.51246976662235,"age",NA,NA,NA,7,"€3,122",NA
"Μητσοτάκης","Custom audience",0,0,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",7,"€3,122",NA
"Μητσοτάκης","Custom audience",2,0.32035367045218,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",7,"€3,122",NA
