"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","detailed_type","total_num_ads","total_spend_formatted","custom_audience_type"
"Αχτσιόγλου","38",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","39",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","40",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","41",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","42",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","43",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","44",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","45",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","46",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","47",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","48",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","49",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","50",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","51",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","52",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","53",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","54",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","55",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","56",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","57",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","58",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","59",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","60",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","61",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","62",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","63",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","64",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","65+",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Αχτσιόγλου","Solidarity",1,1,"detailed",NA,FALSE,"INTERESTS",1,"≤€100",NA
"Αχτσιόγλου","Social change",1,1,"detailed",NA,FALSE,"INTERESTS",1,"≤€100",NA
"Αχτσιόγλου","Animal rights",1,1,"detailed",NA,FALSE,"INTERESTS",1,"≤€100",NA
"Αχτσιόγλου","Social movement",1,1,"detailed",NA,FALSE,"INTERESTS",1,"≤€100",NA
"Αχτσιόγλου","Women's studies",1,1,"detailed",NA,FALSE,"DEMOGRAPHICS",1,"≤€100",NA
"Αχτσιόγλου","Human rights",1,1,"detailed",NA,FALSE,"DEMOGRAPHICS",1,"≤€100",NA
"Κασσελάκης","All",1,1,"gender",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","Women",0,0,"gender",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","Men",0,0,"gender",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","Greece",1,1,"location","countries",FALSE,NA,1,"≤€100",NA
"Κασσελάκης","13",0,0,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","14",0,0,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","15",0,0,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","16",0,0,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","17",0,0,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","18",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","19",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","20",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","21",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","22",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","23",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","24",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","25",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","26",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","27",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","28",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","29",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","30",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","31",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","32",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","33",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","34",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","35",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","36",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","37",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","38",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","39",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","40",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","41",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","42",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","43",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","44",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","45",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","46",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","47",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","48",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","49",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","50",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","51",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","52",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","53",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","54",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","55",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","56",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","57",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","58",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","59",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","60",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","61",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","62",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","63",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","64",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Κασσελάκης","65+",1,1,"age",NA,NA,NA,1,"≤€100",NA
"Παππάς","All",8,1,"gender",NA,NA,NA,8,"€150",NA
"Παππάς","Women",0,0,"gender",NA,NA,NA,8,"€150",NA
"Παππάς","Men",0,0,"gender",NA,NA,NA,8,"€150",NA
"Παππάς","Greece",8,1,"location","countries",FALSE,NA,8,"€150",NA
"Παππάς","13",0,0,"age",NA,NA,NA,8,"€150",NA
"Παππάς","14",0,0,"age",NA,NA,NA,8,"€150",NA
"Παππάς","15",0,0,"age",NA,NA,NA,8,"€150",NA
"Παππάς","16",0,0,"age",NA,NA,NA,8,"€150",NA
"Παππάς","17",0,0,"age",NA,NA,NA,8,"€150",NA
"Παππάς","18",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","19",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","20",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","21",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","22",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","23",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","24",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","25",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","26",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","27",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","28",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","29",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","30",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","31",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","32",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","33",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","34",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","35",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","36",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","37",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","38",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","39",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","40",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","41",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","42",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","43",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","44",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","45",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","46",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","47",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","48",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","49",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","50",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","51",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","52",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","53",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","54",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","55",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","56",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","57",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","58",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","59",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","60",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","61",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","62",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","63",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","64",8,1,"age",NA,NA,NA,8,"€150",NA
"Παππάς","65+",8,1,"age",NA,NA,NA,8,"€150",NA
"Τζουμάκας","All",2,1,"gender",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","Women",0,0,"gender",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","Men",0,0,"gender",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","Thessaloníki, Greece",1,0.68965517241379,"location","CITY",FALSE,NA,2,"≤€100",NA
"Τζουμάκας","Athens, Greece",1,0.31034482758621,"location","CITY",FALSE,NA,2,"≤€100",NA
"Τζουμάκας","Kavála, Greece",1,0.68965517241379,"location","CITY",FALSE,NA,2,"≤€100",NA
"Τζουμάκας","Patras, Greece",1,0.68965517241379,"location","CITY",FALSE,NA,2,"≤€100",NA
"Τζουμάκας","13",0,0,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","14",0,0,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","15",0,0,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","16",0,0,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","17",0,0,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","18",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","19",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","20",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","21",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","22",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","23",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","24",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","25",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","26",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","27",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","28",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","29",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","30",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","31",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","32",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","33",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","34",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","35",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","36",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","37",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","38",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","39",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","40",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","41",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","42",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","43",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","44",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","45",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","46",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","47",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","48",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","49",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","50",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","51",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","52",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","53",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","54",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","55",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","56",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","57",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","58",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","59",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","60",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","61",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","62",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","63",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","64",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","65+",2,1,"age",NA,NA,NA,2,"≤€100",NA
"Τζουμάκας","Politics and social issues",1,0.68965517241379,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Newspapers",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Online newspaper",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Skroutz.gr",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Athens",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","News media",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Cyclades",2,1,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
"Τζουμάκας","Culture",1,0.68965517241379,"detailed",NA,FALSE,"INTERESTS",2,"≤€100",NA
