"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μητσοτάκης","All",17,1,"gender",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","Women",0,0,"gender",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","English (UK)",17,1,"language",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","Greek",17,1,"language",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","English (US)",16,0.81578396398045,"language",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","Greece",17,1,"location","countries",FALSE,NA,NA,17,"€29,517"
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","18",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","19",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","20",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","21",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","22",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","23",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","24",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","25",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","26",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","27",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","28",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","29",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","30",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","31",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","32",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","33",16,0.81578396398045,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","34",17,1,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","35",17,1,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","36",17,1,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","37",17,1,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","38",17,1,"age",NA,NA,NA,NA,17,"€29,517"
"Μητσοτάκης","39",17,1,"age",NA,NA,NA,NA,17,"€29,517"
