"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μητσοτάκης","All",13,1,"gender",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","Women",0,0,"gender",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","English (UK)",13,1,"language",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","Greek",13,1,"language",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","English (US)",11,0.96699240033399,"language",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","Greece",13,1,"location","countries",FALSE,NA,NA,13,"€14,132"
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","18",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","19",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","20",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","21",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","22",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","23",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","24",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","25",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","26",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","27",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","28",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","29",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","30",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","31",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","32",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","33",12,0.98672676582556,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","34",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","35",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","36",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","37",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","38",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","39",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","40",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","41",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","42",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","43",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","44",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","45",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","46",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","47",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","48",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","49",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","50",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","51",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","52",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","53",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","54",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","55",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","56",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","57",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","58",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","59",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","60",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","61",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","62",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","63",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","64",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","65+",13,1,"age",NA,NA,NA,NA,13,"€14,132"
"Μητσοτάκης","Custom audience",5,0.22112409957402,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,13,"€14,132"
