"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"ΝΔ","All",58,0.95784320027929,"gender",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","Women",4,0.042156799720713,"gender",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","Men",0,0,"gender",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","English (UK)",58,0.82445537339423,"language",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","Greek",61,0.9538307918911,"language",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","English (US)",58,0.85524548140689,"language",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","Greece",54,0.6496446266527,"location","countries",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Epirus (region), Greece",1,0.046169208108903,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Attica (region), Greece",1,0.072614221784689,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Peloponnese (region), Greece",1,0.024652544953661,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Western Macedonia, Greece",1,0.024905930584537,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Thessaloníki, Greece",1,0.064268449875864,"location","CITY",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Thessaly, Greece",1,0.026639275992791,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Patras, Greece",1,0.059250475919215,"location","CITY",FALSE,NA,NA,62,"€21,311"
"ΝΔ","Eastern Macedonia and Thrace, Greece",1,0.031855266127643,"location","regions",FALSE,NA,NA,62,"€21,311"
"ΝΔ","13",0,0,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","14",0,0,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","15",0,0,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","16",0,0,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","17",0,0,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","18",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","19",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","20",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","21",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","22",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","23",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","24",62,1,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","25",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","26",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","27",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","28",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","29",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","30",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","31",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","32",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","33",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","34",61,0.94230174568623,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","35",60,0.84724459549565,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","36",27,0.54195479506499,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","37",27,0.54195479506499,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","38",27,0.54195479506499,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","39",27,0.54195479506499,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","40",27,0.54195479506499,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","41",21,0.48733939926021,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","42",21,0.48733939926021,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","43",21,0.48733939926021,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","44",21,0.48733939926021,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","45",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","46",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","47",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","48",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","49",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","50",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","51",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","52",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","53",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","54",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","55",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","56",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","57",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","58",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","59",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","60",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","61",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","62",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","63",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","64",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","65+",18,0.43967756209238,"age",NA,NA,NA,NA,62,"€21,311"
"ΝΔ","Custom audience",27,0.082599961804462,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,62,"€21,311"
"ΝΔ","Custom audience",16,0.081074017227407,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",NA,62,"€21,311"
"ΝΔ","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",NA,62,"€21,311"
"ΝΔ","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",NA,62,"€21,311"
"ΝΔ","Lookalike audience",8,0.063351100045562,"lookalike_audience",NA,FALSE,NA,NA,62,"€21,311"
"ΝΔ","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,NA,62,"€21,311"
"ΝΔ","Smart Technologies",1,0.095057150190579,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Master's degree",2,0.012458596084066,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Parents with preschoolers (03-05 years) ",1,0.016720167009285,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Parents (All)",4,0.10263244208848,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Election",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","In high school",2,0.012458596084066,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Newlywed",2,0.025223601088432,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Parents with teenagers (13-17 years)",2,0.025971088699517,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Digital media",1,0.095057150190579,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Soccer fans (moderate content engagement) ",1,0.025926980830439,"detailed",NA,FALSE,NA,"BEHAVIORS",62,"€21,311"
"ΝΔ","Friends of Soccer fans",1,0.025926980830439,"detailed",NA,FALSE,NA,"BEHAVIORS",62,"€21,311"
"ΝΔ","In college",2,0.012458596084066,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Digital Trends",1,0.095057150190579,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Newly engaged (1 year)",2,0.025223601088432,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Soccer fans (high content engagement) ",1,0.025926980830439,"detailed",NA,FALSE,NA,"BEHAVIORS",62,"€21,311"
"ΝΔ","Parenting",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Parents with toddlers (01-02 years) ",1,0.016720167009285,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Parents with early school-age children (06-08 years) ",2,0.025971088699517,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Parents with preteens (09-12 years)",2,0.025971088699517,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","National flag",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Technology",1,0.095057150190579,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Family",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Greece",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Parents (up to 12 months)",1,0.016720167009285,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",62,"€21,311"
"ΝΔ","Education",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Nationality",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΝΔ","Politics",1,0.072614221784689,"detailed",NA,FALSE,NA,"INTERESTS",62,"€21,311"
"ΣΥΡΙΖΑ","All",12,1,"gender",NA,NA,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Women",0,0,"gender",NA,NA,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Men",0,0,"gender",NA,NA,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Lefkáda, Greece",1,0.026310075546005,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Greece",6,0.62247212884001,"location","countries",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Peristérion, Greece",1,0.137300559295,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Aedipsos, Evvoia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Istiaia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Káristos, Evvoia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Kánithos, Evvoia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Pelasyía, Magnisia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Roviaí, Evvoia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Erétria, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Politiká, Kefallinia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
"ΣΥΡΙΖΑ","Prokópion, Evvoia, Greece",1,0.043208721108707,"location","CITY",FALSE,NA,NA,12,"€1,336"
