"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"Καλόγηρος","29",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","30",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","31",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","32",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","33",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","34",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","35",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","36",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","37",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","38",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","39",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","40",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","41",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","42",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","43",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","44",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","45",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","46",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","47",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","48",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","49",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","50",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","51",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","52",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","53",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","54",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","55",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","56",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","57",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","58",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","59",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","60",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","61",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","62",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","63",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","64",15,1,"age",NA,NA,NA,15,"€686",NA
"Καλόγηρος","65+",15,1,"age",NA,NA,NA,15,"€686",NA
"Αγγελούδης","All",35,1,"gender",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","Women",0,0,"gender",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","Men",0,0,"gender",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","Thessaloníki, Greece",13,0.32012752427899,"location","CITY",FALSE,NA,35,"€2,309",NA
"Αγγελούδης","Thessaloníki, Greece",22,0.67987247572101,"location","CITY",FALSE,NA,35,"€2,309",NA
"Αγγελούδης","13",0,0,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","14",0,0,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","15",0,0,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","16",0,0,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","17",0,0,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","18",4,0.11846243145137,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","19",4,0.11846243145137,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","20",4,0.11846243145137,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","21",4,0.11846243145137,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","22",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","23",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","24",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","25",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","26",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","27",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","28",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","29",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","30",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","31",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","32",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","33",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","34",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","35",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","36",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","37",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","38",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","39",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","40",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","41",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","42",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","43",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","44",33,0.8937658647307,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","45",35,1,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","46",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","47",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","48",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","49",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","50",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","51",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","52",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","53",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","54",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","55",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","56",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","57",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","58",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","59",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","60",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","61",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","62",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","63",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","64",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","65+",34,0.97535714595119,"age",NA,NA,NA,35,"€2,309",NA
"Αγγελούδης","Custom audience",6,0.13418638297135,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",35,"€2,309",NA
"Αγγελούδης","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",35,"€2,309",NA
"Αγγελούδης","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",35,"€2,309",NA
"Αγγελούδης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",35,"€2,309",NA
"Τσαβλής","All",10,1,"gender",NA,NA,NA,10,"€518",NA
"Τσαβλής","Women",0,0,"gender",NA,NA,NA,10,"€518",NA
"Τσαβλής","Men",0,0,"gender",NA,NA,NA,10,"€518",NA
"Τσαβλής","Thessaloníki, Greece",10,1,"location","CITY",FALSE,NA,10,"€518",NA
"Τσαβλής","13",0,0,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","14",0,0,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","15",0,0,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","16",0,0,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","17",0,0,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","18",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","19",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","20",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","21",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","22",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","23",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","24",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","25",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","26",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","27",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","28",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","29",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","30",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","31",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","32",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","33",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","34",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","35",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","36",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","37",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","38",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","39",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","40",10,1,"age",NA,NA,NA,10,"€518",NA
"Τσαβλής","41",10,1,"age",NA,NA,NA,10,"€518",NA
