"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"Μητσοτάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",1,"€140",NA
"Τσίπρας","All",2,1,"gender",NA,NA,NA,2,"€226",NA
"Τσίπρας","Women",0,0,"gender",NA,NA,NA,2,"€226",NA
"Τσίπρας","Men",0,0,"gender",NA,NA,NA,2,"€226",NA
"Τσίπρας","Greece",2,1,"location","countries",FALSE,NA,2,"€226",NA
"Τσίπρας","13",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","14",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","15",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","16",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","17",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","18",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","19",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","20",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","21",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","22",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","23",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","24",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","25",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","26",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","27",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","28",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","29",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","30",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","31",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","32",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","33",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","34",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","35",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","36",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","37",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","38",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","39",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","40",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","41",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","42",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","43",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","44",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","45",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","46",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","47",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","48",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","49",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","50",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","51",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","52",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","53",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","54",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","55",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","56",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","57",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","58",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","59",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","60",2,1,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","61",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","62",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","63",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","64",0,0,"age",NA,NA,NA,2,"€226",NA
"Τσίπρας","65+",0,0,"age",NA,NA,NA,2,"€226",NA
"Ανδρουλάκης","All",2,1,"gender",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","Women",0,0,"gender",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","Men",0,0,"gender",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","Athens, Greece",2,1,"location","CITY",FALSE,NA,2,"€1,360",NA
"Ανδρουλάκης","Crete, Greece",2,1,"location","regions",FALSE,NA,2,"€1,360",NA
"Ανδρουλάκης","Thessaloníki, Greece",2,1,"location","CITY",FALSE,NA,2,"€1,360",NA
"Ανδρουλάκης","Peloponnese (region), Greece",2,1,"location","regions",FALSE,NA,2,"€1,360",NA
"Ανδρουλάκης","13",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","14",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","15",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","16",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","17",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","18",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","19",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","20",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","21",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","22",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","23",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","24",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","25",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","26",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","27",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","28",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","29",0,0,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","30",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","31",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","32",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","33",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","34",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","35",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","36",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","37",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","38",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","39",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","40",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","41",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","42",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","43",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","44",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","45",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","46",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","47",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","48",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","49",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","50",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","51",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","52",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","53",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","54",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","55",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","56",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","57",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","58",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","59",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","60",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","61",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","62",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","63",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","64",2,1,"age",NA,NA,NA,2,"€1,360",NA
"Ανδρουλάκης","65+",2,1,"age",NA,NA,NA,2,"€1,360",NA
