"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μπακογιάννης","All",35,1,"gender",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","Women",0,0,"gender",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","Men",0,0,"gender",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","Athens, Greece",33,0.95598941864232,"location","CITY",FALSE,NA,NA,35,"€5,186"
"Μπακογιάννης","Greece",1,0.037603538430689,"location","countries",FALSE,NA,NA,35,"€5,186"
"Μπακογιάννης","Attica (region), Greece",1,0.0064070429269948,"location","regions",FALSE,NA,NA,35,"€5,186"
"Μπακογιάννης","13",0,0,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","14",0,0,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","15",0,0,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","16",0,0,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","17",0,0,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","18",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","19",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","20",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","21",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","22",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","23",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","24",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","25",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","26",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","27",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","28",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","29",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","30",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","31",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","32",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","33",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","34",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","35",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","36",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","37",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","38",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","39",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","40",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","41",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","42",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","43",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","44",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","45",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","46",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","47",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","48",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","49",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","50",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","51",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","52",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","53",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","54",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","55",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","56",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","57",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","58",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","59",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","60",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","61",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","62",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","63",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","64",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","65+",35,1,"age",NA,NA,NA,NA,35,"€5,186"
"Μπακογιάννης","Custom audience",2,0.044010581357684,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,35,"€5,186"
"Μπακογιάννης","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",NA,35,"€5,186"
"Μπακογιάννης","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",NA,35,"€5,186"
"Μπακογιάννης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",NA,35,"€5,186"
"Μπακογιάννης","Lookalike audience",1,0.037603538430689,"lookalike_audience",NA,FALSE,NA,NA,35,"€5,186"
"Μπακογιάννης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,NA,35,"€5,186"
"Μπακογιάννης","Politics",20,0.34479647082414,"detailed",NA,FALSE,NA,"INTERESTS",35,"€5,186"
"Μπακογιάννης","Athens",9,0.040345282349493,"detailed",NA,FALSE,NA,"INTERESTS",35,"€5,186"
"Ζαχαριάδης","All",9,1,"gender",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","Women",0,0,"gender",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","Men",0,0,"gender",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","Greece",1,0.01799720313735,"location","countries",FALSE,NA,NA,9,"€658"
"Ζαχαριάδης","Athens, Greece",8,0.98200279686265,"location","CITY",FALSE,NA,NA,9,"€658"
"Ζαχαριάδης","13",0,0,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","14",0,0,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","15",0,0,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","16",0,0,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","17",0,0,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","18",9,1,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","19",9,1,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","20",9,1,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","21",9,1,"age",NA,NA,NA,NA,9,"€658"
"Ζαχαριάδης","22",9,1,"age",NA,NA,NA,NA,9,"€658"
