"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"ΝΔ","All",303,0.91016476692518,"gender",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","Women",12,0.089835233074821,"gender",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","Men",0,0,"gender",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","English (UK)",254,0.83135737695141,"language",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","Greek",312,0.98133163360637,"language",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","English (US)",262,0.73072397646015,"language",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","Peloponnese (region), Greece",1,0.0089742046289802,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Greece",290,0.83345066937456,"location","countries",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Apóllona, Dhodhekanisos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Sámos, Samos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Eastern Macedonia and Thrace, Greece",3,0.013905054482943,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Patras, Greece",3,0.02062033213515,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Pilíon, Dhodhekanisos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Agía Paraskeví, Lesvos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Lipsoí, Dhodhekanisos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Chíos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Sími, Dhodhekanisos, Greece",2,0.0039507231453133,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Alexandropolis, Greece",2,8.2083678719247e-06,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Turkey",2,0.0039507231453133,"location","countries",TRUE,NA,NA,315,"€252,182"
"ΝΔ","Attica (region), Greece",5,0.025829195840078,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Central Macedonia, Greece",1,0.01965499635025,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Thessaloníki, Greece",7,0.041546475540967,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Western Macedonia, Greece",1,0.0097015770534957,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Corinth, Greece",1,0.01965499635025,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Thessaly, Greece",1,0.009719897178891,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Kastoriá, Greece",1,0.01965499635025,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Kozáni, Greece",1,0.01965499635025,"location","CITY",FALSE,NA,NA,315,"€252,182"
"ΝΔ","Epirus (region), Greece",1,0.016589389046817,"location","regions",FALSE,NA,NA,315,"€252,182"
"ΝΔ","13",0,0,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","14",0,0,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","15",0,0,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","16",0,0,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","17",0,0,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","18",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","19",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","20",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","21",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","22",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","23",282,0.93295643045918,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","24",289,0.93307804912712,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","25",294,0.94480106564442,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","26",294,0.94480106564442,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","27",294,0.94480106564442,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","28",294,0.94480106564442,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","29",294,0.94480106564442,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","30",295,0.94599254791228,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","31",295,0.94599254791228,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","32",295,0.94599254791228,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","33",295,0.94599254791228,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","34",295,0.94599254791228,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","35",284,0.94012527000375,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","36",206,0.69905510186148,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","37",206,0.69905510186148,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","38",206,0.69905510186148,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","39",206,0.69905510186148,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","40",195,0.67516645142502,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","41",189,0.6189582843607,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","42",189,0.6189582843607,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","43",189,0.6189582843607,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","44",189,0.6189582843607,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","45",180,0.55224931485903,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","46",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","47",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","48",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","49",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","50",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","51",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","52",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","53",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","54",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
"ΝΔ","55",176,0.50667074626515,"age",NA,NA,NA,NA,315,"€252,182"
