"","party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"218","Ανδρουλάκης","22",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"219","Ανδρουλάκης","23",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"220","Ανδρουλάκης","24",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"221","Ανδρουλάκης","25",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"222","Ανδρουλάκης","26",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"223","Ανδρουλάκης","27",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"224","Ανδρουλάκης","28",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"225","Ανδρουλάκης","29",28,0.95095934671476,"age",NA,NA,NA,NA,30,"€3,615"
"226","Ανδρουλάκης","30",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"227","Ανδρουλάκης","31",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"228","Ανδρουλάκης","32",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"229","Ανδρουλάκης","33",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"230","Ανδρουλάκης","34",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"231","Ανδρουλάκης","35",30,1,"age",NA,NA,NA,NA,30,"€3,615"
"232","Ανδρουλάκης","36",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"233","Ανδρουλάκης","37",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"234","Ανδρουλάκης","38",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"235","Ανδρουλάκης","39",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"236","Ανδρουλάκης","40",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"237","Ανδρουλάκης","41",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"238","Ανδρουλάκης","42",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"239","Ανδρουλάκης","43",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"240","Ανδρουλάκης","44",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"241","Ανδρουλάκης","45",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"242","Ανδρουλάκης","46",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"243","Ανδρουλάκης","47",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"244","Ανδρουλάκης","48",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"245","Ανδρουλάκης","49",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"246","Ανδρουλάκης","50",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"247","Ανδρουλάκης","51",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"248","Ανδρουλάκης","52",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"249","Ανδρουλάκης","53",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"250","Ανδρουλάκης","54",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"251","Ανδρουλάκης","55",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"252","Ανδρουλάκης","56",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"253","Ανδρουλάκης","57",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
"254","Ανδρουλάκης","58",29,0.99740246088477,"age",NA,NA,NA,NA,30,"€3,615"
