"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"Ανδρουλάκης","All",2,1,"gender",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","Women",0,0,"gender",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","Men",0,0,"gender",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","Greece",2,1,"location","countries",FALSE,NA,2,"€800",NA
"Ανδρουλάκης","13",0,0,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","14",0,0,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","15",0,0,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","16",0,0,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","17",0,0,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","18",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","19",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","20",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","21",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","22",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","23",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","24",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","25",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","26",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","27",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","28",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","29",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","30",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","31",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","32",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","33",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","34",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","35",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","36",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","37",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","38",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","39",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","40",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","41",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","42",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","43",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","44",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","45",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","46",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","47",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","48",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","49",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","50",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","51",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","52",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","53",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","54",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","55",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","56",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","57",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","58",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","59",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","60",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","61",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","62",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","63",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","64",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","65+",2,1,"age",NA,NA,NA,2,"€800",NA
"Ανδρουλάκης","Custom audience",2,1,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",2,"€800",NA
"Ανδρουλάκης","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",2,"€800",NA
"Ανδρουλάκης","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",2,"€800",NA
"Ανδρουλάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",2,"€800",NA
