"","party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"78","Μητσοτάκης","Business Decision Makers",1,0.0068053367450755,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",20,"€2,939"
"79","Μητσοτάκης","Investment",1,0.034026683725377,"detailed",NA,FALSE,NA,"INTERESTS",20,"€2,939"
"80","Μητσοτάκης","Parents with adult children (18-26 years) ",1,0.064650699078217,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",20,"€2,939"
"81","Μητσοτάκης","Finance",1,0.034026683725377,"detailed",NA,FALSE,NA,"INTERESTS",20,"€2,939"
"82","Τσίπρας","All",39,0.96420290742203,"gender",NA,NA,NA,NA,43,"€13,396"
"83","Τσίπρας","Women",4,0.035797092577967,"gender",NA,NA,NA,NA,43,"€13,396"
"84","Τσίπρας","Men",0,0,"gender",NA,NA,NA,NA,43,"€13,396"
"85","Τσίπρας","Greece",39,0.97329587953473,"location","countries",FALSE,NA,NA,43,"€13,396"
"86","Τσίπρας","Lamía, Greece",2,0.0082703421752366,"location","CITY",FALSE,NA,NA,43,"€13,396"
"87","Τσίπρας","Athens, Greece",1,0.0035040153597401,"location","CITY",FALSE,NA,NA,43,"€13,396"
"88","Τσίπρας","Karditsa, Greece",1,0.014929762930294,"location","CITY",FALSE,NA,NA,43,"€13,396"
"89","Τσίπρας","13",0,0,"age",NA,NA,NA,NA,43,"€13,396"
"90","Τσίπρας","14",0,0,"age",NA,NA,NA,NA,43,"€13,396"
"91","Τσίπρας","15",0,0,"age",NA,NA,NA,NA,43,"€13,396"
"92","Τσίπρας","16",0,0,"age",NA,NA,NA,NA,43,"€13,396"
"93","Τσίπρας","17",11,0.25330432978055,"age",NA,NA,NA,NA,43,"€13,396"
"94","Τσίπρας","18",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"95","Τσίπρας","19",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"96","Τσίπρας","20",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"97","Τσίπρας","21",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"98","Τσίπρας","22",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"99","Τσίπρας","23",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"100","Τσίπρας","24",17,0.33643847519345,"age",NA,NA,NA,NA,43,"€13,396"
"101","Τσίπρας","25",15,0.26178966054198,"age",NA,NA,NA,NA,43,"€13,396"
"102","Τσίπρας","26",15,0.26178966054198,"age",NA,NA,NA,NA,43,"€13,396"
"103","Τσίπρας","27",14,0.22446525321624,"age",NA,NA,NA,NA,43,"€13,396"
"104","Τσίπρας","28",13,0.2020706088208,"age",NA,NA,NA,NA,43,"€13,396"
"105","Τσίπρας","29",13,0.2020706088208,"age",NA,NA,NA,NA,43,"€13,396"
"106","Τσίπρας","30",28,0.42920978257786,"age",NA,NA,NA,NA,43,"€13,396"
"107","Τσίπρας","31",25,0.36575231821894,"age",NA,NA,NA,NA,43,"€13,396"
"108","Τσίπρας","32",25,0.36575231821894,"age",NA,NA,NA,NA,43,"€13,396"
"109","Τσίπρας","33",25,0.36575231821894,"age",NA,NA,NA,NA,43,"€13,396"
"110","Τσίπρας","34",27,0.66658704126437,"age",NA,NA,NA,NA,43,"€13,396"
"111","Τσίπρας","35",27,0.65589733100628,"age",NA,NA,NA,NA,43,"€13,396"
"112","Τσίπρας","36",27,0.65589733100628,"age",NA,NA,NA,NA,43,"€13,396"
"113","Τσίπρας","37",25,0.64843244954113,"age",NA,NA,NA,NA,43,"€13,396"
"114","Τσίπρας","38",25,0.64843244954113,"age",NA,NA,NA,NA,43,"€13,396"
"115","Τσίπρας","39",25,0.64843244954113,"age",NA,NA,NA,NA,43,"€13,396"
"116","Τσίπρας","40",27,0.67829197540172,"age",NA,NA,NA,NA,43,"€13,396"
"117","Τσίπρας","41",26,0.67478796004198,"age",NA,NA,NA,NA,43,"€13,396"
"118","Τσίπρας","42",26,0.67478796004198,"age",NA,NA,NA,NA,43,"€13,396"
"119","Τσίπρας","43",26,0.67478796004198,"age",NA,NA,NA,NA,43,"€13,396"
"120","Τσίπρας","44",29,0.71485944374689,"age",NA,NA,NA,NA,43,"€13,396"
"121","Τσίπρας","45",28,0.69246479935145,"age",NA,NA,NA,NA,43,"€13,396"
"122","Τσίπρας","46",30,0.69840236606883,"age",NA,NA,NA,NA,43,"€13,396"
"123","Τσίπρας","47",30,0.69840236606883,"age",NA,NA,NA,NA,43,"€13,396"
"124","Τσίπρας","48",30,0.69840236606883,"age",NA,NA,NA,NA,43,"€13,396"
"125","Τσίπρας","49",30,0.69840236606883,"age",NA,NA,NA,NA,43,"€13,396"
"126","Τσίπρας","50",31,0.74319165485971,"age",NA,NA,NA,NA,43,"€13,396"
"127","Τσίπρας","51",27,0.72190031994482,"age",NA,NA,NA,NA,43,"€13,396"
"128","Τσίπρας","52",27,0.72190031994482,"age",NA,NA,NA,NA,43,"€13,396"
"129","Τσίπρας","53",27,0.72190031994482,"age",NA,NA,NA,NA,43,"€13,396"
"130","Τσίπρας","54",27,0.72190031994482,"age",NA,NA,NA,NA,43,"€13,396"
"131","Τσίπρας","55",27,0.72190031994482,"age",NA,NA,NA,NA,43,"€13,396"
"132","Τσίπρας","56",26,0.67711103115394,"age",NA,NA,NA,NA,43,"€13,396"
"133","Τσίπρας","57",26,0.67711103115394,"age",NA,NA,NA,NA,43,"€13,396"
"134","Τσίπρας","58",25,0.66218126822364,"age",NA,NA,NA,NA,43,"€13,396"
"135","Τσίπρας","59",25,0.66218126822364,"age",NA,NA,NA,NA,43,"€13,396"
"136","Τσίπρας","60",25,0.66218126822364,"age",NA,NA,NA,NA,43,"€13,396"
"137","Τσίπρας","61",21,0.23444579973515,"age",NA,NA,NA,NA,43,"€13,396"
"138","Τσίπρας","62",21,0.23444579973515,"age",NA,NA,NA,NA,43,"€13,396"
"139","Τσίπρας","63",21,0.23444579973515,"age",NA,NA,NA,NA,43,"€13,396"
"140","Τσίπρας","64",18,0.19437431603024,"age",NA,NA,NA,NA,43,"€13,396"
"141","Τσίπρας","65+",16,0.16451479016965,"age",NA,NA,NA,NA,43,"€13,396"
"142","Τσίπρας","Custom audience",1,0.020999458049606,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,43,"€13,396"
"143","Τσίπρας","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",NA,43,"€13,396"
"144","Τσίπρας","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",NA,43,"€13,396"
"145","Τσίπρας","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",NA,43,"€13,396"
"146","Τσίπρας","Lookalike audience",1,0.020999458049606,"lookalike_audience",NA,FALSE,NA,NA,43,"€13,396"
"147","Τσίπρας","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,NA,43,"€13,396"
"148","Ανδρουλάκης","All",28,0.97178775362809,"gender",NA,NA,NA,NA,29,"€3,545"
"149","Ανδρουλάκης","Women",1,0.028212246371905,"gender",NA,NA,NA,NA,29,"€3,545"
"150","Ανδρουλάκης","Men",0,0,"gender",NA,NA,NA,NA,29,"€3,545"
"151","Ανδρουλάκης","English (UK)",3,0.14997065926377,"language",NA,NA,NA,NA,29,"€3,545"
"152","Ανδρουλάκης","Greek",3,0.14997065926377,"language",NA,NA,NA,NA,29,"€3,545"
"153","Ανδρουλάκης","English (US)",3,0.14997065926377,"language",NA,NA,NA,NA,29,"€3,545"
"154","Ανδρουλάκης","Políchni, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"155","Ανδρουλάκης","Acharne, Greece",1,0.0068809668901077,"location","CITY",FALSE,NA,NA,29,"€3,545"
"156","Ανδρουλάκης","Eleftheroúpoli, Kavala, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"157","Ανδρουλάκης","Greece",17,0.57779809059517,"location","countries",FALSE,NA,NA,29,"€3,545"
"158","Ανδρουλάκης","Attica (region), Greece",5,0.23872074390051,"location","regions",FALSE,NA,NA,29,"€3,545"
"159","Ανδρουλάκης","Chrysoúpoli, Kavala, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"160","Ανδρουλάκης","Alexándria, Imathia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"161","Ανδρουλάκης","Sérres, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"162","Ανδρουλάκης","Stavroúpoli, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"163","Ανδρουλάκης","Aigínio, Pieria, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"164","Ανδρουλάκης","Polýkastro, Kilkis, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"165","Ανδρουλάκης","Metamórfosi, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"166","Ανδρουλάκης","Alexándreia, Imathia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"167","Ανδρουλάκης","Koufalia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"168","Ανδρουλάκης","Kinéta, Attiki, Greece",2,0.010105626650416,"location","CITY",FALSE,NA,NA,29,"€3,545"
"169","Ανδρουλάκης","Kalambáki, Kavala, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"170","Ανδρουλάκης","Véroia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"171","Ανδρουλάκης","Lagkadás, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"172","Ανδρουλάκης","Sidirókastro, Serrai, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"173","Ανδρουλάκης","Kalamariá, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"174","Ανδρουλάκης","Crete, Greece",2,0.023404879590132,"location","regions",FALSE,NA,NA,29,"€3,545"
"175","Ανδρουλάκης","Thérmi, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"176","Ανδρουλάκης","Thessaloníki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"177","Ανδρουλάκης","Triandría, Thessaloniki, Greece",1,0.022555690974338,"location","NEIGHBORHOOD",FALSE,NA,NA,29,"€3,545"
"178","Ανδρουλάκης","Giannitsa, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"179","Ανδρουλάκης","Skýdra, Pella, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"180","Ανδρουλάκης","Édessa, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"181","Ανδρουλάκης","Litóchoro, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"182","Ανδρουλάκης","Rodholívos, Kavala, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"183","Ανδρουλάκης","Kateríni, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"184","Ανδρουλάκης","Aridaia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"185","Ανδρουλάκης","Néa Zíchni, Serrai, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"186","Ανδρουλάκης","Évosmo, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"187","Ανδρουλάκης","Irakleia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"188","Ανδρουλάκης","Dráma, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"189","Ανδρουλάκης","Prosotsáni, Drama, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"190","Ανδρουλάκης","Kavála, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"191","Ανδρουλάκης","Potamoi, Drama, Greece",1,0.0041189879702981,"location","CITY",FALSE,NA,NA,29,"€3,545"
"192","Ανδρουλάκης","Athens, Greece",1,0.12329598031914,"location","CITY",FALSE,NA,NA,29,"€3,545"
"193","Ανδρουλάκης","Náousa, Imathia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"194","Ανδρουλάκης","Veria, Imathia, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"195","Ανδρουλάκης","Oraiókastro, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"196","Ανδρουλάκης","Libanovo, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"197","Ανδρουλάκης","Náousa, Kikladhes, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"198","Ανδρουλάκης","Peloponnese (region), Greece",1,0.01711072742456,"location","regions",FALSE,NA,NA,29,"€3,545"
"199","Ανδρουλάκης","Panórama, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"200","Ανδρουλάκης","Serres, Greece",1,0.022555690974338,"location","REGION",FALSE,NA,NA,29,"€3,545"
"201","Ανδρουλάκης","Iráklia, Kikladhes, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"202","Ανδρουλάκης","Langadas, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"203","Ανδρουλάκης","Ampelokipoi, Thessaloniki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"204","Ανδρουλάκης","Nigrita, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"205","Ανδρουλάκης","Polýgyros, Khalkidhiki, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"206","Ανδρουλάκης","Lakhanás, Kilkis, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"207","Ανδρουλάκης","Kilkís, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"208","Ανδρουλάκης","Loutrópolis Thermís, Greece",1,0.022555690974338,"location","CITY",FALSE,NA,NA,29,"€3,545"
"209","Ανδρουλάκης","13",0,0,"age",NA,NA,NA,NA,29,"€3,545"
"210","Ανδρουλάκης","14",0,0,"age",NA,NA,NA,NA,29,"€3,545"
"211","Ανδρουλάκης","15",0,0,"age",NA,NA,NA,NA,29,"€3,545"
"212","Ανδρουλάκης","16",0,0,"age",NA,NA,NA,NA,29,"€3,545"
"213","Ανδρουλάκης","17",0,0,"age",NA,NA,NA,NA,29,"€3,545"
"214","Ανδρουλάκης","18",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"215","Ανδρουλάκης","19",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"216","Ανδρουλάκης","20",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"217","Ανδρουλάκης","21",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"218","Ανδρουλάκης","22",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"219","Ανδρουλάκης","23",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"220","Ανδρουλάκης","24",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"221","Ανδρουλάκης","25",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"222","Ανδρουλάκης","26",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"223","Ανδρουλάκης","27",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"224","Ανδρουλάκης","28",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"225","Ανδρουλάκης","29",28,0.98288927257544,"age",NA,NA,NA,NA,29,"€3,545"
"226","Ανδρουλάκης","30",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"227","Ανδρουλάκης","31",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"228","Ανδρουλάκης","32",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"229","Ανδρουλάκης","33",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"230","Ανδρουλάκης","34",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"231","Ανδρουλάκης","35",29,1,"age",NA,NA,NA,NA,29,"€3,545"
"232","Ανδρουλάκης","36",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"233","Ανδρουλάκης","37",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"234","Ανδρουλάκης","38",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"235","Ανδρουλάκης","39",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"236","Ανδρουλάκης","40",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"237","Ανδρουλάκης","41",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"238","Ανδρουλάκης","42",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"239","Ανδρουλάκης","43",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"240","Ανδρουλάκης","44",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"241","Ανδρουλάκης","45",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"242","Ανδρουλάκης","46",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"243","Ανδρουλάκης","47",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"244","Ανδρουλάκης","48",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"245","Ανδρουλάκης","49",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"246","Ανδρουλάκης","50",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"247","Ανδρουλάκης","51",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"248","Ανδρουλάκης","52",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"249","Ανδρουλάκης","53",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"250","Ανδρουλάκης","54",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"251","Ανδρουλάκης","55",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"252","Ανδρουλάκης","56",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"253","Ανδρουλάκης","57",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"254","Ανδρουλάκης","58",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"255","Ανδρουλάκης","59",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"256","Ανδρουλάκης","60",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"257","Ανδρουλάκης","61",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"258","Ανδρουλάκης","62",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"259","Ανδρουλάκης","63",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
