"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","detailed_type","total_num_ads","total_spend_formatted","custom_audience_type"
"Αχτσιόγλου","All",8,0.97659392425479,"gender",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","Women",0,0,"gender",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","Men",1,0.023406075745208,"gender",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","Ioánnina, Greece",1,0.03256198184554,"location","CITY",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Vólos, Greece",1,0.072657179666218,"location","CITY",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Thessaly, Greece",1,0.17256571895007,"location","regions",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Attica (region), Greece",1,0.068369343941465,"location","regions",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Greece",4,0.59061986762782,"location","countries",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Lárisa, Greece",1,0.072657179666218,"location","CITY",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","Patras, Greece",1,0.063225907968884,"location","CITY",FALSE,NA,9,"€1,017",NA
"Αχτσιόγλου","13",0,0,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","14",0,0,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","15",0,0,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","16",0,0,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","17",0,0,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","18",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","19",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","20",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","21",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","22",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","23",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","24",8,0.97659392425479,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","25",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","26",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","27",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","28",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","29",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","30",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","31",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","32",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","33",9,1,"age",NA,NA,NA,9,"€1,017",NA
"Αχτσιόγλου","34",9,1,"age",NA,NA,NA,9,"€1,017",NA
