"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","detailed_type","total_num_ads","total_spend_formatted","custom_audience_type"
"Αχτσιόγλου","All",17,0.85699196900097,"gender",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","Women",1,0.062727206441465,"gender",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","Men",1,0.080280824557566,"gender",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","Greece",11,0.56241367457267,"location","countries",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Xánthi, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Kaballa, Kavala, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Attica (region), Greece",2,0.09374707040405,"location","regions",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Lárisa, Greece",1,0.062498046936033,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Thessaloníki, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Alexandroúpoli, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Sérres, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Komotini, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Dráma, Greece",1,0.042954907659136,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Patras, Greece",1,0.072914388092039,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Vólos, Greece",1,0.062498046936033,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Thessaly, Greece",1,0.086457714863077,"location","regions",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Kalamáta, Greece",1,0.021234753080633,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","Ioánnina, Greece",1,0.057779444392363,"location","CITY",FALSE,NA,19,"€4,800",NA
"Αχτσιόγλου","13",0,0,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","14",0,0,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","15",0,0,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","16",0,0,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","17",0,0,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","18",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","19",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","20",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","21",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","22",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","23",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","24",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","25",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","26",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","27",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","28",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","29",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","30",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","31",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","32",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","33",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","34",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","35",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","36",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","37",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","38",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","39",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","40",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","41",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","42",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","43",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","44",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","45",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","46",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","47",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","48",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","49",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","50",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","51",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","52",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","53",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","54",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","55",19,1,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","56",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","57",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","58",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","59",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","60",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","61",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","62",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
"Αχτσιόγλου","63",18,0.91971917544243,"age",NA,NA,NA,19,"€4,800",NA
