"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μητσοτάκης","All",64,0.93446848866282,"gender",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","Women",3,0.065531511337184,"gender",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","English (UK)",65,0.97428361281145,"language",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","Greek",67,1,"language",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","English (US)",63,0.96612261832917,"language",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","Greece",67,1,"location","countries",FALSE,NA,NA,67,"€37,117"
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","18",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","19",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","20",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","21",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","22",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","23",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","24",42,0.74756175101302,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","25",57,0.94608586947151,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","26",57,0.94608586947151,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","27",57,0.94608586947151,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","28",57,0.94608586947151,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","29",57,0.94608586947151,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","30",60,0.97261805974653,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","31",60,0.97261805974653,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","32",60,0.97261805974653,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","33",60,0.97261805974653,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","34",60,0.97261805974653,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","35",63,0.97888341667385,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","36",63,0.97888341667385,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","37",63,0.97888341667385,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","38",63,0.97888341667385,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","39",63,0.97888341667385,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","40",63,0.97175780239676,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","41",62,0.9658111690663,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","42",62,0.9658111690663,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","43",62,0.9658111690663,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","44",62,0.9658111690663,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","45",59,0.89165930252608,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","46",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","47",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","48",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","49",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","50",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","51",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","52",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","53",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","54",55,0.82823330675058,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","55",52,0.78704225579791,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","56",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","57",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","58",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","59",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","60",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","61",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","62",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","63",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","64",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","65+",39,0.60783661307009,"age",NA,NA,NA,NA,67,"€37,117"
"Μητσοτάκης","Custom audience",4,0.039540315975515,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,67,"€37,117"
"Μητσοτάκης","Custom audience",25,0.33254483145099,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",NA,67,"€37,117"
"Μητσοτάκης","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",NA,67,"€37,117"
"Μητσοτάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",NA,67,"€37,117"
"Μητσοτάκης","Lookalike audience",1,0.0067319919820674,"lookalike_audience",NA,FALSE,NA,NA,67,"€37,117"
"Μητσοτάκης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,NA,67,"€37,117"
"Μητσοτάκης","Politics",3,0.023100590568152,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Government",3,0.023100590568152,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Elementary Teacher",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Life, Physical and Social Sciences",3,0.040411350116389,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Public administration",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","University Teacher",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Parents (All)",4,0.044352692042417,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Property insurance",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Health",3,0.040411350116389,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Home insurance",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Education and Libraries",4,0.040718219243038,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Professor",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Healthcare and Medical Services",4,0.040718219243038,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Private property",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Physical fitness",3,0.040411350116389,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Social Studies Teacher",3,0.040411350116389,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Community and Social Services",4,0.040718219243038,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Parents with teenagers (13-17 years)",1,0.0015831106129839,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","New Home",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Government Employees (Global)",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Public administration",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","First-time buyer",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Adjunct Professor",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","House",1,0.010134763772739,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Public administration",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Public administration",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Military (Global)",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Associate professor",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Public sector",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Educational technology",1,0.0039413419260281,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Health care",1,0.0038333045952237,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","Economy",1,0.0072878049831882,"detailed",NA,FALSE,NA,"INTERESTS",67,"€37,117"
"Μητσοτάκης","High School Teacher",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Μητσοτάκης","Teacher",1,0.00030686912664885,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",67,"€37,117"
"Τσίπρας","All",143,0.95586404985107,"gender",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","Women",9,0.044135950148927,"gender",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","Men",0,0,"gender",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","Greek",4,0.054606175549612,"language",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","Karditsa, Greece",1,0.0027778375784479,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Greece",135,0.94054538674096,"location","countries",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Epirus (region), Greece",1,0.0041667563676718,"location","regions",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Thessaloníki, Greece",2,0.01237596087138,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Lárisa, Greece",1,0.0013079448238122,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Kavála, Greece",1,0.00054473394913363,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Corinth, Greece",1,0.0013889187892239,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Attica (region), Greece",1,0.0069445939461197,"location","regions",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Patras, Greece",1,0.0082092045037081,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Dráma, Greece",1,0.0033334050941374,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Peloponnese (region), Greece",2,0.0054626175980177,"location","regions",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Lamía, Greece",1,0.0023742177782994,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Itéa, Greece",1,0.0013889187892239,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Crete, Greece",2,0.015153798449828,"location","regions",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Pýrgos, Ilia, Greece",1,0.0023644953467748,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Athens, Greece",1,0.0082092045037081,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Piraeus, Greece",1,0.0053023363697413,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","Kozáni, Greece",1,0.0027772820109322,"location","CITY",FALSE,NA,NA,152,"€71,998"
"Τσίπρας","13",0,0,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","14",0,0,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","15",0,0,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","16",0,0,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","17",1,0.006745422991745,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","18",51,0.40671181115705,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","19",51,0.40671181115705,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","20",57,0.44789172544687,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","21",57,0.44789172544687,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","22",57,0.44789172544687,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","23",57,0.44789172544687,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","24",58,0.44928064423609,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","25",88,0.63452949334326,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","26",88,0.63452949334326,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","27",89,0.63591841213248,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","28",89,0.63591841213248,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","29",89,0.63591841213248,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","30",125,0.85989823392031,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","31",125,0.85989823392031,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","32",125,0.85989823392031,"age",NA,NA,NA,NA,152,"€71,998"
"Τσίπρας","33",126,0.87378742181255,"age",NA,NA,NA,NA,152,"€71,998"
