"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"Μητσοτάκης","All",82,0.98102326388439,"gender",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","Women",3,0.018976736115608,"gender",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","Men",0,0,"gender",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","English (UK)",81,0.98369440302065,"language",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","Greek",83,0.99319041694799,"language",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","English (US)",75,0.92852508523974,"language",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","Greece",85,1,"location","countries",FALSE,NA,NA,85,"€128,174"
"Μητσοτάκης","13",0,0,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","14",0,0,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","15",0,0,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","16",0,0,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","17",0,0,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","18",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","19",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","20",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","21",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","22",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","23",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","24",59,0.92543498366046,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","25",74,0.98292396463614,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","26",74,0.98292396463614,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","27",74,0.98292396463614,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","28",74,0.98292396463614,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","29",74,0.98292396463614,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","30",77,0.99060720531141,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","31",77,0.99060720531141,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","32",77,0.99060720531141,"age",NA,NA,NA,NA,85,"€128,174"
"Μητσοτάκης","33",77,0.99060720531141,"age",NA,NA,NA,NA,85,"€128,174"
