"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"ΣΥΡΙΖΑ","All",8,1,"gender",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","Women",0,0,"gender",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","Men",0,0,"gender",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","Greece",8,1,"location","countries",FALSE,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","13",0,0,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","14",0,0,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","15",0,0,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","16",0,0,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","17",0,0,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","18",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","19",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","20",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","21",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","22",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","23",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","24",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","25",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","26",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","27",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","28",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","29",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","30",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","31",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","32",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","33",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","34",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","35",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","36",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","37",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","38",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","39",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","40",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","41",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","42",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","43",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","44",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","45",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","46",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","47",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","48",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","49",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","50",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","51",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","52",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","53",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","54",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","55",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","56",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","57",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","58",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","59",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","60",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","61",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","62",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","63",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","64",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","65+",8,1,"age",NA,NA,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","Custom audience",8,1,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",8,"€1,182",NA
"ΣΥΡΙΖΑ","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",8,"€1,182",NA
"ΣΥΡΙΖΑ","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",8,"€1,182",NA
"ΣΥΡΙΖΑ","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",8,"€1,182",NA
"ΣΥΡΙΖΑ","Lookalike audience",8,1,"lookalike_audience",NA,FALSE,NA,8,"€1,182",NA
"ΣΥΡΙΖΑ","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,8,"€1,182",NA
