"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","total_num_ads","total_spend_formatted","detailed_type"
"ΝΔ","All",10,0.7737739941087,"gender",NA,NA,NA,12,"€1,545",NA
"ΝΔ","Women",2,0.2262260058913,"gender",NA,NA,NA,12,"€1,545",NA
"ΝΔ","Men",0,0,"gender",NA,NA,NA,12,"€1,545",NA
"ΝΔ","English (UK)",11,0.6763020749037,"language",NA,NA,NA,12,"€1,545",NA
"ΝΔ","Greek",12,1,"language",NA,NA,NA,12,"€1,545",NA
"ΝΔ","English (US)",11,0.6763020749037,"language",NA,NA,NA,12,"€1,545",NA
"ΝΔ","Greece",12,1,"location","countries",FALSE,NA,12,"€1,545",NA
"ΝΔ","13",0,0,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","14",0,0,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","15",0,0,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","16",0,0,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","17",0,0,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","18",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","19",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","20",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","21",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","22",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","23",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","24",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","25",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","26",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","27",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","28",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","29",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","30",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","31",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","32",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","33",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","34",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","35",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","36",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","37",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","38",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","39",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","40",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","41",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","42",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","43",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","44",12,1,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","45",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","46",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","47",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","48",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","49",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","50",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","51",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","52",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","53",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","54",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","55",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","56",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","57",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","58",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","59",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","60",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","61",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","62",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","63",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","64",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","65+",10,0.7737739941087,"age",NA,NA,NA,12,"€1,545",NA
"ΝΔ","Custom audience",1,0.3236979250963,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",12,"€1,545",NA
"ΝΔ","Custom audience",0,0,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",12,"€1,545",NA
"ΝΔ","Customer list custom audience",0,0,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",12,"€1,545",NA
"ΝΔ","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",12,"€1,545",NA
"ΝΔ","Lookalike audience",1,0.3236979250963,"lookalike_audience",NA,FALSE,NA,12,"€1,545",NA
"ΝΔ","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,12,"€1,545",NA
