"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","total_num_ads","total_spend_formatted","custom_audience_type","detailed_type"
"Τσίπρας","34",15,0.88402368236406,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","35",16,0.92268245490937,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","36",16,0.92268245490937,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","37",16,0.92268245490937,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","38",16,0.92268245490937,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","39",16,0.92268245490937,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","40",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","41",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","42",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","43",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","44",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","45",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","46",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","47",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","48",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","49",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","50",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","51",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","52",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","53",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","54",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","55",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","56",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","57",18,1,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","58",17,0.96134122745469,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","59",17,0.96134122745469,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","60",17,0.96134122745469,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","61",13,0.26835566843917,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","62",13,0.26835566843917,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","63",13,0.26835566843917,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","64",13,0.26835566843917,"age",NA,NA,18,"€5,173",NA,NA
"Τσίπρας","65+",11,0.19103812334855,"age",NA,NA,18,"€5,173",NA,NA
"Ανδρουλάκης","All",11,0.92075253393773,"gender",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","Women",1,0.079247466062273,"gender",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","Men",0,0,"gender",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","English (UK)",2,0.074928479161879,"language",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","Greek",2,0.074928479161879,"language",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","English (US)",2,0.074928479161879,"language",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","Alexándria, Imathia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Véroia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Políchni, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Acharne, Greece",1,0.0015294760950019,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Greece",6,0.57167537068002,"location","countries",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Thessaloníki, Greece",2,0.3485620547283,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kalambáki, Kavala, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kinéta, Attiki, Greece",1,0.0015294760950019,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Eleftheroúpoli, Kavala, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Crete, Greece",3,0.3518666740631,"location","regions",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Potamoi, Drama, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Prosotsáni, Drama, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Chrysoúpoli, Kavala, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Dráma, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Peloponnese (region), Greece",2,0.3341865643846,"location","regions",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Sidirókastro, Serrai, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Triandría, Thessaloniki, Greece",1,0.063358349116787,"location","NEIGHBORHOOD",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Langadas, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Metamórfosi, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Oraiókastro, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Édessa, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Évosmo, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kavála, Greece",1,0.011570130045092,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Giannitsa, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Polýkastro, Kilkis, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Veria, Imathia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Nigrita, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Stavroúpoli, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Skýdra, Pella, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Aridaia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Alexándreia, Imathia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Koufalia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Náousa, Kikladhes, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Lagkadás, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Thérmi, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kilkís, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Loutrópolis Thermís, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Aigínio, Pieria, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Náousa, Imathia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kalamariá, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Panórama, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Serres, Greece",1,0.063358349116787,"location","REGION",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Athens, Greece",1,0.28520370561151,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Kateríni, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Litóchoro, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Rodholívos, Kavala, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Iráklia, Kikladhes, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Irakleia, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Sérres, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Polýgyros, Khalkidhiki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Lakhanás, Kilkis, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Néa Zíchni, Serrai, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Ampelokipoi, Thessaloniki, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Libanovo, Greece",1,0.063358349116787,"location","CITY",FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","13",0,0,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","14",0,0,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","15",0,0,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","16",0,0,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","17",0,0,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","18",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","19",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","20",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","21",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","22",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","23",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","24",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","25",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","26",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","27",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","28",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","29",10,0.6658134356154,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","30",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","31",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","32",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","33",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","34",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","35",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","36",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","37",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","38",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","39",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","40",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","41",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","42",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","43",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","44",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","45",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","46",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","47",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","48",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","49",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","50",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","51",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","52",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","53",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","54",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","55",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","56",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","57",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","58",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","59",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","60",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","61",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","62",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","63",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","64",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","65+",12,1,"age",NA,NA,12,"€1,262",NA,NA
"Ανδρουλάκης","Custom audience",2,0.33522470619002,"custom_audience",NA,FALSE,12,"€1,262","HAS_CA_INCLUSION",NA
"Ανδρουλάκης","Custom audience",0,0,"custom_audience",NA,TRUE,12,"€1,262","HAS_CA_EXCLUSION",NA
"Ανδρουλάκης","Customer list custom audience",1,0.23774239818682,"custom_audience",NA,FALSE,12,"€1,262","HAS_DFCA_INCLUSION",NA
"Ανδρουλάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,12,"€1,262","HAS_DFCA_EXCLUSION",NA
"Ανδρουλάκης","Lookalike audience",2,0.26814965091491,"lookalike_audience",NA,FALSE,12,"€1,262",NA,NA
"Ανδρουλάκης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,12,"€1,262",NA,NA
"Ανδρουλάκης","Management",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with adult children (18-26 years) ",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with preschoolers (03-05 years) ",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Life, Physical and Social Sciences",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Construction and Extraction",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Society",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Europe",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Education and Libraries",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Arts, Entertainment, Sports and Media",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Sales",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Military (Global)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Business and Finance",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with early school-age children (06-08 years) ",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Government Employees (Global)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","IT Decision Makers",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Architecture and Engineering",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Politics",3,0.076798719360948,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Charity and causes",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Protective Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Politics and social issues",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Farming, Fishing and Forestry",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with preteens (09-12 years)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Computation and Mathematics",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents (All)",2,0.15849493212455,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Cleaning and Maintenance Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Community issues",2,0.029250239723585,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Administrative Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Legal Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Law",2,0.065228589315857,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Community and Social Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Healthcare and Medical Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","IT and Technical Services",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with toddlers (01-02 years) ",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Finance",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Medium business-to-business enterprise employees (200 - 500 employees)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Business decision maker titles and interests",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Food and Restaurants",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","European Union",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
"Ανδρουλάκης","Production",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Small business-to-business enterprise employees (10-200 employees)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents (up to 12 months)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Parents with teenagers (13-17 years)",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Business Decision Makers",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Transportation and Moving",1,0.079247466062273,"detailed",NA,FALSE,12,"€1,262",NA,"DEMOGRAPHICS"
"Ανδρουλάκης","Volunteering",1,0.017680109678493,"detailed",NA,FALSE,12,"€1,262",NA,"INTERESTS"
