"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","total_num_ads","total_spend_formatted","custom_audience_type","detailed_type"
"Τσίπρας","All",16,0.92922658815536,"gender",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","Women",2,0.070773411844638,"gender",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","Men",0,0,"gender",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","Greece",17,0.96461329407768,"location","countries",FALSE,18,"€5,652",NA,NA
"Τσίπρας","Karditsa, Greece",1,0.035386705922319,"location","CITY",FALSE,18,"€5,652",NA,NA
"Τσίπρας","13",0,0,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","14",0,0,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","15",0,0,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","16",0,0,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","17",0,0,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","18",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","19",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","20",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","21",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","22",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","23",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","24",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","25",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","26",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","27",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","28",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","29",4,0.10738095912128,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","30",14,0.47163401653267,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","31",14,0.47163401653267,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","32",14,0.47163401653267,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","33",14,0.47163401653267,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","34",15,0.89383988223304,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","35",16,0.92922658815536,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","36",16,0.92922658815536,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","37",16,0.92922658815536,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","38",16,0.92922658815536,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","39",16,0.92922658815536,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","40",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","41",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","42",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","43",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","44",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","45",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","46",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","47",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","48",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","49",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","50",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","51",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","52",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","53",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","54",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","55",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","56",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","57",18,1,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","58",17,0.96461329407768,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","59",17,0.96461329407768,"age",NA,NA,18,"€5,652",NA,NA
"Τσίπρας","60",17,0.96461329407768,"age",NA,NA,18,"€5,652",NA,NA
