year,week,region,region_name,deaths
2015,18,EL3,Αττική ,765.0
2015,18,EL4,"Νησιά Αιγαίου, Κρήτη",208.0
2015,18,EL5,Βόρεια Ελλάδα,666.0
2015,18,EL6,Κεντρική Ελλάδα,648.0
2015,19,EL3,Αττική ,794.0
2015,19,EL4,"Νησιά Αιγαίου, Κρήτη",215.0
2015,19,EL5,Βόρεια Ελλάδα,686.0
2015,19,EL6,Κεντρική Ελλάδα,632.0
2015,20,EL3,Αττική ,682.0
2015,20,EL4,"Νησιά Αιγαίου, Κρήτη",193.0
2015,20,EL5,Βόρεια Ελλάδα,591.0
2015,20,EL6,Κεντρική Ελλάδα,549.0
2015,21,EL3,Αττική ,662.0
2015,21,EL4,"Νησιά Αιγαίου, Κρήτη",201.0
2015,21,EL5,Βόρεια Ελλάδα,670.0
2015,21,EL6,Κεντρική Ελλάδα,542.0
2015,22,EL3,Αττική ,649.0
2015,22,EL4,"Νησιά Αιγαίου, Κρήτη",201.0
2015,22,EL5,Βόρεια Ελλάδα,582.0
2015,22,EL6,Κεντρική Ελλάδα,509.0
2015,23,EL3,Αττική ,668.0
2015,23,EL4,"Νησιά Αιγαίου, Κρήτη",184.0
2015,23,EL5,Βόρεια Ελλάδα,662.0
2015,23,EL6,Κεντρική Ελλάδα,576.0
2015,24,EL3,Αττική ,685.0
2015,24,EL4,"Νησιά Αιγαίου, Κρήτη",222.0
2015,24,EL5,Βόρεια Ελλάδα,626.0
2015,24,EL6,Κεντρική Ελλάδα,574.0
2015,25,EL3,Αττική ,738.0
2015,25,EL4,"Νησιά Αιγαίου, Κρήτη",231.0
2015,25,EL5,Βόρεια Ελλάδα,663.0
2015,25,EL6,Κεντρική Ελλάδα,603.0
2015,26,EL3,Αττική ,646.0
2015,26,EL4,"Νησιά Αιγαίου, Κρήτη",197.0
2015,26,EL5,Βόρεια Ελλάδα,536.0
2015,26,EL6,Κεντρική Ελλάδα,543.0
2015,27,EL3,Αττική ,646.0
2015,27,EL4,"Νησιά Αιγαίου, Κρήτη",173.0
2015,27,EL5,Βόρεια Ελλάδα,584.0
2015,27,EL6,Κεντρική Ελλάδα,514.0
2015,28,EL3,Αττική ,816.0
2015,28,EL4,"Νησιά Αιγαίου, Κρήτη",199.0
2015,28,EL5,Βόρεια Ελλάδα,652.0
2015,28,EL6,Κεντρική Ελλάδα,604.0
2015,29,EL3,Αττική ,753.0
2015,29,EL4,"Νησιά Αιγαίου, Κρήτη",196.0
2015,29,EL5,Βόρεια Ελλάδα,624.0
2015,29,EL6,Κεντρική Ελλάδα,624.0
2015,30,EL3,Αττική ,788.0
2015,30,EL4,"Νησιά Αιγαίου, Κρήτη",196.0
2015,30,EL5,Βόρεια Ελλάδα,767.0
2015,30,EL6,Κεντρική Ελλάδα,692.0
2015,31,EL3,Αττική ,879.0
2015,31,EL4,"Νησιά Αιγαίου, Κρήτη",191.0
2015,31,EL5,Βόρεια Ελλάδα,721.0
2015,31,EL6,Κεντρική Ελλάδα,688.0
2015,32,EL3,Αττική ,831.0
2015,32,EL4,"Νησιά Αιγαίου, Κρήτη",199.0
2015,32,EL5,Βόρεια Ελλάδα,699.0
2015,32,EL6,Κεντρική Ελλάδα,643.0
2015,33,EL3,Αττική ,771.0
2015,33,EL4,"Νησιά Αιγαίου, Κρήτη",237.0
2015,33,EL5,Βόρεια Ελλάδα,648.0
2015,33,EL6,Κεντρική Ελλάδα,586.0
2015,34,EL3,Αττική ,701.0
2015,34,EL4,"Νησιά Αιγαίου, Κρήτη",230.0
2015,34,EL5,Βόρεια Ελλάδα,631.0
2015,34,EL6,Κεντρική Ελλάδα,519.0
2015,35,EL3,Αττική ,704.0
2015,35,EL4,"Νησιά Αιγαίου, Κρήτη",221.0
2015,35,EL5,Βόρεια Ελλάδα,624.0
2015,35,EL6,Κεντρική Ελλάδα,506.0
2015,36,EL3,Αττική ,758.0
2015,36,EL4,"Νησιά Αιγαίου, Κρήτη",193.0
2015,36,EL5,Βόρεια Ελλάδα,685.0
2015,36,EL6,Κεντρική Ελλάδα,640.0
2015,37,EL3,Αττική ,720.0
2015,37,EL4,"Νησιά Αιγαίου, Κρήτη",199.0
2015,37,EL5,Βόρεια Ελλάδα,601.0
2015,37,EL6,Κεντρική Ελλάδα,520.0
2015,38,EL3,Αττική ,682.0
2015,38,EL4,"Νησιά Αιγαίου, Κρήτη",185.0
2015,38,EL5,Βόρεια Ελλάδα,576.0
2015,38,EL6,Κεντρική Ελλάδα,539.0
2015,39,EL3,Αττική ,691.0
2015,39,EL4,"Νησιά Αιγαίου, Κρήτη",197.0
2015,39,EL5,Βόρεια Ελλάδα,564.0
2015,39,EL6,Κεντρική Ελλάδα,467.0
2015,40,EL3,Αττική ,619.0
2015,40,EL4,"Νησιά Αιγαίου, Κρήτη",164.0
2015,40,EL5,Βόρεια Ελλάδα,563.0
2015,40,EL6,Κεντρική Ελλάδα,503.0
2015,41,EL3,Αττική ,702.0
2015,41,EL4,"Νησιά Αιγαίου, Κρήτη",183.0
2015,41,EL5,Βόρεια Ελλάδα,670.0
2015,41,EL6,Κεντρική Ελλάδα,546.0
2015,42,EL3,Αττική ,664.0
2015,42,EL4,"Νησιά Αιγαίου, Κρήτη",188.0
2015,42,EL5,Βόρεια Ελλάδα,642.0
2015,42,EL6,Κεντρική Ελλάδα,562.0
2015,43,EL3,Αττική ,700.0
2015,43,EL4,"Νησιά Αιγαίου, Κρήτη",170.0
2015,43,EL5,Βόρεια Ελλάδα,654.0
2015,43,EL6,Κεντρική Ελλάδα,548.0
2015,44,EL3,Αττική ,727.0
2015,44,EL4,"Νησιά Αιγαίου, Κρήτη",185.0
2015,44,EL5,Βόρεια Ελλάδα,685.0
2015,44,EL6,Κεντρική Ελλάδα,605.0
2015,45,EL3,Αττική ,760.0
2015,45,EL4,"Νησιά Αιγαίου, Κρήτη",232.0
2015,45,EL5,Βόρεια Ελλάδα,712.0
2015,45,EL6,Κεντρική Ελλάδα,633.0
2015,46,EL3,Αττική ,805.0
2015,46,EL4,"Νησιά Αιγαίου, Κρήτη",213.0
2015,46,EL5,Βόρεια Ελλάδα,736.0
2015,46,EL6,Κεντρική Ελλάδα,609.0
2015,47,EL3,Αττική ,752.0
2015,47,EL4,"Νησιά Αιγαίου, Κρήτη",233.0
2015,47,EL5,Βόρεια Ελλάδα,638.0
2015,47,EL6,Κεντρική Ελλάδα,630.0
2015,48,EL3,Αττική ,715.0
2015,48,EL4,"Νησιά Αιγαίου, Κρήτη",216.0
2015,48,EL5,Βόρεια Ελλάδα,701.0
2015,48,EL6,Κεντρική Ελλάδα,590.0
2015,49,EL3,Αττική ,707.0
2015,49,EL4,"Νησιά Αιγαίου, Κρήτη",207.0
2015,49,EL5,Βόρεια Ελλάδα,623.0
2015,49,EL6,Κεντρική Ελλάδα,594.0
2015,50,EL3,Αττική ,797.0
2015,50,EL4,"Νησιά Αιγαίου, Κρήτη",203.0
2015,50,EL5,Βόρεια Ελλάδα,683.0
2015,50,EL6,Κεντρική Ελλάδα,623.0
2015,51,EL3,Αττική ,829.0
2015,51,EL4,"Νησιά Αιγαίου, Κρήτη",199.0
2015,51,EL5,Βόρεια Ελλάδα,703.0
2015,51,EL6,Κεντρική Ελλάδα,656.0
2015,52,EL3,Αττική ,873.0
2015,52,EL4,"Νησιά Αιγαίου, Κρήτη",239.0
2015,52,EL5,Βόρεια Ελλάδα,711.0
2015,52,EL6,Κεντρική Ελλάδα,657.0
2015,53,EL3,Αττική ,903.0
2015,53,EL4,"Νησιά Αιγαίου, Κρήτη",266.0
2015,53,EL5,Βόρεια Ελλάδα,716.0
2015,53,EL6,Κεντρική Ελλάδα,684.0
2016,1,EL3,Αττική ,903.0
2016,1,EL4,"Νησιά Αιγαίου, Κρήτη",242.0
2016,1,EL5,Βόρεια Ελλάδα,790.0
2016,1,EL6,Κεντρική Ελλάδα,702.0
2016,2,EL3,Αττική ,940.0
2016,2,EL4,"Νησιά Αιγαίου, Κρήτη",237.0
2016,2,EL5,Βόρεια Ελλάδα,738.0
2016,2,EL6,Κεντρική Ελλάδα,723.0
2016,3,EL3,Αττική ,890.0
2016,3,EL4,"Νησιά Αιγαίου, Κρήτη",232.0
2016,3,EL5,Βόρεια Ελλάδα,760.0
2016,3,EL6,Κεντρική Ελλάδα,719.0
2016,4,EL3,Αττική ,903.0
2016,4,EL4,"Νησιά Αιγαίου, Κρήτη",257.0
2016,4,EL5,Βόρεια Ελλάδα,776.0
2016,4,EL6,Κεντρική Ελλάδα,716.0
2016,5,EL3,Αττική ,952.0
2016,5,EL4,"Νησιά Αιγαίου, Κρήτη",248.0
2016,5,EL5,Βόρεια Ελλάδα,767.0
2016,5,EL6,Κεντρική Ελλάδα,682.0
2016,6,EL3,Αττική ,902.0
2016,6,EL4,"Νησιά Αιγαίου, Κρήτη",275.0
2016,6,EL5,Βόρεια Ελλάδα,731.0
2016,6,EL6,Κεντρική Ελλάδα,686.0
2016,7,EL3,Αττική ,835.0
2016,7,EL4,"Νησιά Αιγαίου, Κρήτη",261.0
2016,7,EL5,Βόρεια Ελλάδα,720.0
2016,7,EL6,Κεντρική Ελλάδα,620.0
2016,8,EL3,Αττική ,738.0
2016,8,EL4,"Νησιά Αιγαίου, Κρήτη",188.0
2016,8,EL5,Βόρεια Ελλάδα,669.0
2016,8,EL6,Κεντρική Ελλάδα,620.0
2016,9,EL3,Αττική ,712.0
2016,9,EL4,"Νησιά Αιγαίου, Κρήτη",224.0
2016,9,EL5,Βόρεια Ελλάδα,627.0
2016,9,EL6,Κεντρική Ελλάδα,576.0
2016,10,EL3,Αττική ,787.0
2016,10,EL4,"Νησιά Αιγαίου, Κρήτη",196.0
2016,10,EL5,Βόρεια Ελλάδα,672.0
2016,10,EL6,Κεντρική Ελλάδα,593.0
2016,11,EL3,Αττική ,758.0
2016,11,EL4,"Νησιά Αιγαίου, Κρήτη",218.0
2016,11,EL5,Βόρεια Ελλάδα,658.0
2016,11,EL6,Κεντρική Ελλάδα,621.0
2016,12,EL3,Αττική ,771.0
2016,12,EL4,"Νησιά Αιγαίου, Κρήτη",212.0
2016,12,EL5,Βόρεια Ελλάδα,622.0
2016,12,EL6,Κεντρική Ελλάδα,580.0
2016,13,EL3,Αττική ,761.0
2016,13,EL4,"Νησιά Αιγαίου, Κρήτη",220.0
2016,13,EL5,Βόρεια Ελλάδα,665.0
2016,13,EL6,Κεντρική Ελλάδα,613.0
2016,14,EL3,Αττική ,811.0
2016,14,EL4,"Νησιά Αιγαίου, Κρήτη",221.0
2016,14,EL5,Βόρεια Ελλάδα,641.0
2016,14,EL6,Κεντρική Ελλάδα,602.0
2016,15,EL3,Αττική ,740.0
2016,15,EL4,"Νησιά Αιγαίου, Κρήτη",203.0
2016,15,EL5,Βόρεια Ελλάδα,633.0
2016,15,EL6,Κεντρική Ελλάδα,651.0
2016,16,EL3,Αττική ,671.0
2016,16,EL4,"Νησιά Αιγαίου, Κρήτη",209.0
2016,16,EL5,Βόρεια Ελλάδα,642.0
2016,16,EL6,Κεντρική Ελλάδα,578.0
2016,17,EL3,Αττική ,680.0
2016,17,EL4,"Νησιά Αιγαίου, Κρήτη",218.0
2016,17,EL5,Βόρεια Ελλάδα,608.0
2016,17,EL6,Κεντρική Ελλάδα,575.0
2016,18,EL3,Αττική ,736.0
2016,18,EL4,"Νησιά Αιγαίου, Κρήτη",194.0
2016,18,EL5,Βόρεια Ελλάδα,658.0
2016,18,EL6,Κεντρική Ελλάδα,658.0
2016,19,EL3,Αττική ,767.0
2016,19,EL4,"Νησιά Αιγαίου, Κρήτη",186.0
2016,19,EL5,Βόρεια Ελλάδα,629.0
2016,19,EL6,Κεντρική Ελλάδα,627.0
2016,20,EL3,Αττική ,702.0
2016,20,EL4,"Νησιά Αιγαίου, Κρήτη",180.0
2016,20,EL5,Βόρεια Ελλάδα,664.0
2016,20,EL6,Κεντρική Ελλάδα,575.0
2016,21,EL3,Αττική ,659.0
2016,21,EL4,"Νησιά Αιγαίου, Κρήτη",188.0
2016,21,EL5,Βόρεια Ελλάδα,652.0
2016,21,EL6,Κεντρική Ελλάδα,528.0
2016,22,EL3,Αττική ,718.0
2016,22,EL4,"Νησιά Αιγαίου, Κρήτη",213.0
2016,22,EL5,Βόρεια Ελλάδα,671.0
2016,22,EL6,Κεντρική Ελλάδα,597.0
2016,23,EL3,Αττική ,692.0
2016,23,EL4,"Νησιά Αιγαίου, Κρήτη",190.0
2016,23,EL5,Βόρεια Ελλάδα,577.0
2016,23,EL6,Κεντρική Ελλάδα,540.0
2016,24,EL3,Αττική ,701.0
2016,24,EL4,"Νησιά Αιγαίου, Κρήτη",203.0
2016,24,EL5,Βόρεια Ελλάδα,643.0
2016,24,EL6,Κεντρική Ελλάδα,628.0
2016,25,EL3,Αττική ,995.0
2016,25,EL4,"Νησιά Αιγαίου, Κρήτη",278.0
2016,25,EL5,Βόρεια Ελλάδα,933.0
2016,25,EL6,Κεντρική Ελλάδα,708.0
2016,26,EL3,Αττική ,833.0
2016,26,EL4,"Νησιά Αιγαίου, Κρήτη",206.0
2016,26,EL5,Βόρεια Ελλάδα,699.0
2016,26,EL6,Κεντρική Ελλάδα,580.0
2016,27,EL3,Αττική ,704.0
2016,27,EL4,"Νησιά Αιγαίου, Κρήτη",214.0
2016,27,EL5,Βόρεια Ελλάδα,639.0
2016,27,EL6,Κεντρική Ελλάδα,598.0
2016,28,EL3,Αττική ,721.0
2016,28,EL4,"Νησιά Αιγαίου, Κρήτη",201.0
2016,28,EL5,Βόρεια Ελλάδα,664.0
2016,28,EL6,Κεντρική Ελλάδα,600.0
2016,29,EL3,Αττική ,674.0
2016,29,EL4,"Νησιά Αιγαίου, Κρήτη",186.0
2016,29,EL5,Βόρεια Ελλάδα,592.0
2016,29,EL6,Κεντρική Ελλάδα,541.0
2016,30,EL3,Αττική ,801.0
2016,30,EL4,"Νησιά Αιγαίου, Κρήτη",220.0
2016,30,EL5,Βόρεια Ελλάδα,677.0
2016,30,EL6,Κεντρική Ελλάδα,587.0
2016,31,EL3,Αττική ,841.0
2016,31,EL4,"Νησιά Αιγαίου, Κρήτη",242.0
2016,31,EL5,Βόρεια Ελλάδα,651.0
2016,31,EL6,Κεντρική Ελλάδα,590.0
2016,32,EL3,Αττική ,815.0
2016,32,EL4,"Νησιά Αιγαίου, Κρήτη",206.0
2016,32,EL5,Βόρεια Ελλάδα,596.0
2016,32,EL6,Κεντρική Ελλάδα,595.0
2016,33,EL3,Αττική ,732.0
2016,33,EL4,"Νησιά Αιγαίου, Κρήτη",223.0
2016,33,EL5,Βόρεια Ελλάδα,589.0
2016,33,EL6,Κεντρική Ελλάδα,578.0
2016,34,EL3,Αττική ,689.0
2016,34,EL4,"Νησιά Αιγαίου, Κρήτη",206.0
2016,34,EL5,Βόρεια Ελλάδα,587.0
2016,34,EL6,Κεντρική Ελλάδα,567.0
2016,35,EL3,Αττική ,685.0
2016,35,EL4,"Νησιά Αιγαίου, Κρήτη",172.0
2016,35,EL5,Βόρεια Ελλάδα,602.0
2016,35,EL6,Κεντρική Ελλάδα,554.0
2016,36,EL3,Αττική ,718.0
2016,36,EL4,"Νησιά Αιγαίου, Κρήτη",182.0
2016,36,EL5,Βόρεια Ελλάδα,617.0
2016,36,EL6,Κεντρική Ελλάδα,524.0
2016,37,EL3,Αττική ,641.0
2016,37,EL4,"Νησιά Αιγαίου, Κρήτη",176.0
2016,37,EL5,Βόρεια Ελλάδα,621.0
2016,37,EL6,Κεντρική Ελλάδα,533.0
2016,38,EL3,Αττική ,568.0
2016,38,EL4,"Νησιά Αιγαίου, Κρήτη",183.0
2016,38,EL5,Βόρεια Ελλάδα,590.0
2016,38,EL6,Κεντρική Ελλάδα,541.0
2016,39,EL3,Αττική ,644.0
2016,39,EL4,"Νησιά Αιγαίου, Κρήτη",168.0
2016,39,EL5,Βόρεια Ελλάδα,598.0
2016,39,EL6,Κεντρική Ελλάδα,562.0
2016,40,EL3,Αττική ,748.0
2016,40,EL4,"Νησιά Αιγαίου, Κρήτη",181.0
2016,40,EL5,Βόρεια Ελλάδα,602.0
2016,40,EL6,Κεντρική Ελλάδα,550.0
2016,41,EL3,Αττική ,652.0
2016,41,EL4,"Νησιά Αιγαίου, Κρήτη",185.0
2016,41,EL5,Βόρεια Ελλάδα,643.0
2016,41,EL6,Κεντρική Ελλάδα,567.0
2016,42,EL3,Αττική ,687.0
2016,42,EL4,"Νησιά Αιγαίου, Κρήτη",172.0
2016,42,EL5,Βόρεια Ελλάδα,677.0
2016,42,EL6,Κεντρική Ελλάδα,606.0
2016,43,EL3,Αττική ,765.0
2016,43,EL4,"Νησιά Αιγαίου, Κρήτη",193.0
2016,43,EL5,Βόρεια Ελλάδα,654.0
2016,43,EL6,Κεντρική Ελλάδα,565.0
2016,44,EL3,Αττική ,710.0
2016,44,EL4,"Νησιά Αιγαίου, Κρήτη",191.0
2016,44,EL5,Βόρεια Ελλάδα,653.0
2016,44,EL6,Κεντρική Ελλάδα,594.0
2016,45,EL3,Αττική ,796.0
2016,45,EL4,"Νησιά Αιγαίου, Κρήτη",233.0
2016,45,EL5,Βόρεια Ελλάδα,687.0
2016,45,EL6,Κεντρική Ελλάδα,633.0
2016,46,EL3,Αττική ,775.0
2016,46,EL4,"Νησιά Αιγαίου, Κρήτη",196.0
2016,46,EL5,Βόρεια Ελλάδα,666.0
2016,46,EL6,Κεντρική Ελλάδα,607.0
2016,47,EL3,Αττική ,823.0
2016,47,EL4,"Νησιά Αιγαίου, Κρήτη",210.0
2016,47,EL5,Βόρεια Ελλάδα,706.0
2016,47,EL6,Κεντρική Ελλάδα,692.0
2016,48,EL3,Αττική ,817.0
2016,48,EL4,"Νησιά Αιγαίου, Κρήτη",233.0
2016,48,EL5,Βόρεια Ελλάδα,688.0
2016,48,EL6,Κεντρική Ελλάδα,675.0
2016,49,EL3,Αττική ,803.0
2016,49,EL4,"Νησιά Αιγαίου, Κρήτη",254.0
2016,49,EL5,Βόρεια Ελλάδα,714.0
2016,49,EL6,Κεντρική Ελλάδα,704.0
2016,50,EL3,Αττική ,781.0
2016,50,EL4,"Νησιά Αιγαίου, Κρήτη",247.0
2016,50,EL5,Βόρεια Ελλάδα,720.0
2016,50,EL6,Κεντρική Ελλάδα,666.0
2016,51,EL3,Αττική ,917.0
2016,51,EL4,"Νησιά Αιγαίου, Κρήτη",256.0
2016,51,EL5,Βόρεια Ελλάδα,788.0
2016,51,EL6,Κεντρική Ελλάδα,755.0
2016,52,EL3,Αττική ,929.0
2016,52,EL4,"Νησιά Αιγαίου, Κρήτη",267.0
2016,52,EL5,Βόρεια Ελλάδα,865.0
2016,52,EL6,Κεντρική Ελλάδα,814.0
2017,1,EL3,Αττική ,1091.0
2017,1,EL4,"Νησιά Αιγαίου, Κρήτη",292.0
2017,1,EL5,Βόρεια Ελλάδα,1063.0
2017,1,EL6,Κεντρική Ελλάδα,979.0
2017,2,EL3,Αττική ,1190.0
2017,2,EL4,"Νησιά Αιγαίου, Κρήτη",343.0
2017,2,EL5,Βόρεια Ελλάδα,1172.0
2017,2,EL6,Κεντρική Ελλάδα,975.0
2017,3,EL3,Αττική ,1128.0
2017,3,EL4,"Νησιά Αιγαίου, Κρήτη",288.0
2017,3,EL5,Βόρεια Ελλάδα,1035.0
2017,3,EL6,Κεντρική Ελλάδα,913.0
2017,4,EL3,Αττική ,1044.0
2017,4,EL4,"Νησιά Αιγαίου, Κρήτη",302.0
2017,4,EL5,Βόρεια Ελλάδα,853.0
2017,4,EL6,Κεντρική Ελλάδα,883.0
2017,5,EL3,Αττική ,1055.0
2017,5,EL4,"Νησιά Αιγαίου, Κρήτη",319.0
2017,5,EL5,Βόρεια Ελλάδα,828.0
2017,5,EL6,Κεντρική Ελλάδα,800.0
2017,6,EL3,Αττική ,1001.0
2017,6,EL4,"Νησιά Αιγαίου, Κρήτη",315.0
2017,6,EL5,Βόρεια Ελλάδα,746.0
2017,6,EL6,Κεντρική Ελλάδα,728.0
2017,7,EL3,Αττική ,915.0
2017,7,EL4,"Νησιά Αιγαίου, Κρήτη",275.0
2017,7,EL5,Βόρεια Ελλάδα,715.0
2017,7,EL6,Κεντρική Ελλάδα,770.0
2017,8,EL3,Αττική ,853.0
2017,8,EL4,"Νησιά Αιγαίου, Κρήτη",241.0
2017,8,EL5,Βόρεια Ελλάδα,737.0
2017,8,EL6,Κεντρική Ελλάδα,692.0
2017,9,EL3,Αττική ,807.0
2017,9,EL4,"Νησιά Αιγαίου, Κρήτη",245.0
2017,9,EL5,Βόρεια Ελλάδα,645.0
2017,9,EL6,Κεντρική Ελλάδα,702.0
2017,10,EL3,Αττική ,820.0
2017,10,EL4,"Νησιά Αιγαίου, Κρήτη",255.0
2017,10,EL5,Βόρεια Ελλάδα,681.0
2017,10,EL6,Κεντρική Ελλάδα,649.0
2017,11,EL3,Αττική ,876.0
2017,11,EL4,"Νησιά Αιγαίου, Κρήτη",243.0
2017,11,EL5,Βόρεια Ελλάδα,671.0
2017,11,EL6,Κεντρική Ελλάδα,654.0
2017,12,EL3,Αττική ,854.0
2017,12,EL4,"Νησιά Αιγαίου, Κρήτη",250.0
2017,12,EL5,Βόρεια Ελλάδα,701.0
2017,12,EL6,Κεντρική Ελλάδα,653.0
2017,13,EL3,Αττική ,781.0
2017,13,EL4,"Νησιά Αιγαίου, Κρήτη",214.0
2017,13,EL5,Βόρεια Ελλάδα,644.0
2017,13,EL6,Κεντρική Ελλάδα,614.0
2017,14,EL3,Αττική ,784.0
2017,14,EL4,"Νησιά Αιγαίου, Κρήτη",210.0
2017,14,EL5,Βόρεια Ελλάδα,696.0
2017,14,EL6,Κεντρική Ελλάδα,673.0
2017,15,EL3,Αττική ,804.0
2017,15,EL4,"Νησιά Αιγαίου, Κρήτη",212.0
2017,15,EL5,Βόρεια Ελλάδα,668.0
2017,15,EL6,Κεντρική Ελλάδα,679.0
2017,16,EL3,Αττική ,745.0
2017,16,EL4,"Νησιά Αιγαίου, Κρήτη",243.0
2017,16,EL5,Βόρεια Ελλάδα,692.0
2017,16,EL6,Κεντρική Ελλάδα,687.0
2017,17,EL3,Αττική ,760.0
2017,17,EL4,"Νησιά Αιγαίου, Κρήτη",212.0
2017,17,EL5,Βόρεια Ελλάδα,708.0
2017,17,EL6,Κεντρική Ελλάδα,645.0
2017,18,EL3,Αττική ,813.0
2017,18,EL4,"Νησιά Αιγαίου, Κρήτη",198.0
2017,18,EL5,Βόρεια Ελλάδα,664.0
2017,18,EL6,Κεντρική Ελλάδα,590.0
2017,19,EL3,Αττική ,744.0
2017,19,EL4,"Νησιά Αιγαίου, Κρήτη",209.0
2017,19,EL5,Βόρεια Ελλάδα,634.0
2017,19,EL6,Κεντρική Ελλάδα,572.0
2017,20,EL3,Αττική ,649.0
2017,20,EL4,"Νησιά Αιγαίου, Κρήτη",190.0
2017,20,EL5,Βόρεια Ελλάδα,620.0
2017,20,EL6,Κεντρική Ελλάδα,571.0
2017,21,EL3,Αττική ,710.0
2017,21,EL4,"Νησιά Αιγαίου, Κρήτη",169.0
2017,21,EL5,Βόρεια Ελλάδα,625.0
2017,21,EL6,Κεντρική Ελλάδα,509.0
2017,22,EL3,Αττική ,722.0
2017,22,EL4,"Νησιά Αιγαίου, Κρήτη",201.0
2017,22,EL5,Βόρεια Ελλάδα,729.0
2017,22,EL6,Κεντρική Ελλάδα,560.0
2017,23,EL3,Αττική ,683.0
2017,23,EL4,"Νησιά Αιγαίου, Κρήτη",219.0
2017,23,EL5,Βόρεια Ελλάδα,631.0
2017,23,EL6,Κεντρική Ελλάδα,588.0
2017,24,EL3,Αττική ,717.0
2017,24,EL4,"Νησιά Αιγαίου, Κρήτη",164.0
2017,24,EL5,Βόρεια Ελλάδα,702.0
2017,24,EL6,Κεντρική Ελλάδα,553.0
2017,25,EL3,Αττική ,701.0
2017,25,EL4,"Νησιά Αιγαίου, Κρήτη",189.0
2017,25,EL5,Βόρεια Ελλάδα,685.0
2017,25,EL6,Κεντρική Ελλάδα,595.0
2017,26,EL3,Αττική ,906.0
