year,week,region,region_name,deaths
2015,12,EL64,Στερεά Ελλάδα,161.0
2015,12,EL65,Πελοπόννησος,149.0
2015,13,EL30,Aττική,847.0
2015,13,EL41,Βόρειο Αιγαίο,57.0
2015,13,EL42,Νότιο Αιγαίο,63.0
2015,13,EL43,Κρήτη,113.0
2015,13,EL51,"Aνατολική Μακεδονία, Θράκη",133.0
2015,13,EL52,Κεντρική Μακεδονία,392.0
2015,13,EL53,Δυτική Μακεδονία,63.0
2015,13,EL54,Ήπειρος,79.0
2015,13,EL61,Θεσσαλία,157.0
2015,13,EL62,Ιόνια Νησιά,47.0
2015,13,EL63,Δυτική Ελλάδα,149.0
2015,13,EL64,Στερεά Ελλάδα,131.0
2015,13,EL65,Πελοπόννησος,145.0
2015,14,EL30,Aττική,805.0
2015,14,EL41,Βόρειο Αιγαίο,70.0
2015,14,EL42,Νότιο Αιγαίο,43.0
2015,14,EL43,Κρήτη,132.0
2015,14,EL51,"Aνατολική Μακεδονία, Θράκη",142.0
2015,14,EL52,Κεντρική Μακεδονία,417.0
2015,14,EL53,Δυτική Μακεδονία,61.0
2015,14,EL54,Ήπειρος,69.0
2015,14,EL61,Θεσσαλία,164.0
2015,14,EL62,Ιόνια Νησιά,49.0
2015,14,EL63,Δυτική Ελλάδα,167.0
2015,14,EL64,Στερεά Ελλάδα,136.0
2015,14,EL65,Πελοπόννησος,135.0
2015,15,EL30,Aττική,807.0
2015,15,EL41,Βόρειο Αιγαίο,55.0
2015,15,EL42,Νότιο Αιγαίο,47.0
2015,15,EL43,Κρήτη,126.0
2015,15,EL51,"Aνατολική Μακεδονία, Θράκη",150.0
2015,15,EL52,Κεντρική Μακεδονία,409.0
2015,15,EL53,Δυτική Μακεδονία,66.0
2015,15,EL54,Ήπειρος,88.0
2015,15,EL61,Θεσσαλία,174.0
2015,15,EL62,Ιόνια Νησιά,52.0
2015,15,EL63,Δυτική Ελλάδα,138.0
2015,15,EL64,Στερεά Ελλάδα,138.0
2015,15,EL65,Πελοπόννησος,158.0
2015,16,EL30,Aττική,812.0
2015,16,EL41,Βόρειο Αιγαίο,45.0
2015,16,EL42,Νότιο Αιγαίο,54.0
2015,16,EL43,Κρήτη,131.0
2015,16,EL51,"Aνατολική Μακεδονία, Θράκη",142.0
2015,16,EL52,Κεντρική Μακεδονία,429.0
2015,16,EL53,Δυτική Μακεδονία,57.0
2015,16,EL54,Ήπειρος,73.0
2015,16,EL61,Θεσσαλία,170.0
2015,16,EL62,Ιόνια Νησιά,58.0
2015,16,EL63,Δυτική Ελλάδα,158.0
2015,16,EL64,Στερεά Ελλάδα,144.0
2015,16,EL65,Πελοπόννησος,153.0
2015,17,EL30,Aττική,754.0
2015,17,EL41,Βόρειο Αιγαίο,46.0
2015,17,EL42,Νότιο Αιγαίο,57.0
2015,17,EL43,Κρήτη,138.0
2015,17,EL51,"Aνατολική Μακεδονία, Θράκη",119.0
2015,17,EL52,Κεντρική Μακεδονία,397.0
2015,17,EL53,Δυτική Μακεδονία,57.0
2015,17,EL54,Ήπειρος,69.0
2015,17,EL61,Θεσσαλία,145.0
2015,17,EL62,Ιόνια Νησιά,51.0
2015,17,EL63,Δυτική Ελλάδα,151.0
2015,17,EL64,Στερεά Ελλάδα,110.0
2015,17,EL65,Πελοπόννησος,146.0
2015,18,EL30,Aττική,765.0
2015,18,EL41,Βόρειο Αιγαίο,48.0
2015,18,EL42,Νότιο Αιγαίο,49.0
2015,18,EL43,Κρήτη,111.0
2015,18,EL51,"Aνατολική Μακεδονία, Θράκη",131.0
2015,18,EL52,Κεντρική Μακεδονία,387.0
2015,18,EL53,Δυτική Μακεδονία,66.0
2015,18,EL54,Ήπειρος,82.0
2015,18,EL61,Θεσσαλία,183.0
2015,18,EL62,Ιόνια Νησιά,53.0
2015,18,EL63,Δυτική Ελλάδα,159.0
2015,18,EL64,Στερεά Ελλάδα,125.0
2015,18,EL65,Πελοπόννησος,128.0
2015,19,EL30,Aττική,794.0
2015,19,EL41,Βόρειο Αιγαίο,45.0
2015,19,EL42,Νότιο Αιγαίο,52.0
2015,19,EL43,Κρήτη,118.0
2015,19,EL51,"Aνατολική Μακεδονία, Θράκη",139.0
2015,19,EL52,Κεντρική Μακεδονία,393.0
2015,19,EL53,Δυτική Μακεδονία,60.0
2015,19,EL54,Ήπειρος,94.0
2015,19,EL61,Θεσσαλία,161.0
2015,19,EL62,Ιόνια Νησιά,52.0
2015,19,EL63,Δυτική Ελλάδα,148.0
2015,19,EL64,Στερεά Ελλάδα,119.0
2015,19,EL65,Πελοπόννησος,152.0
2015,20,EL30,Aττική,682.0
2015,20,EL41,Βόρειο Αιγαίο,47.0
2015,20,EL42,Νότιο Αιγαίο,42.0
2015,20,EL43,Κρήτη,104.0
2015,20,EL51,"Aνατολική Μακεδονία, Θράκη",114.0
2015,20,EL52,Κεντρική Μακεδονία,360.0
2015,20,EL53,Δυτική Μακεδονία,46.0
2015,20,EL54,Ήπειρος,71.0
2015,20,EL61,Θεσσαλία,162.0
2015,20,EL62,Ιόνια Νησιά,39.0
2015,20,EL63,Δυτική Ελλάδα,130.0
2015,20,EL64,Στερεά Ελλάδα,103.0
2015,20,EL65,Πελοπόννησος,115.0
2015,21,EL30,Aττική,662.0
2015,21,EL41,Βόρειο Αιγαίο,49.0
2015,21,EL42,Νότιο Αιγαίο,43.0
2015,21,EL43,Κρήτη,109.0
2015,21,EL51,"Aνατολική Μακεδονία, Θράκη",129.0
2015,21,EL52,Κεντρική Μακεδονία,396.0
2015,21,EL53,Δυτική Μακεδονία,73.0
2015,21,EL54,Ήπειρος,72.0
2015,21,EL61,Θεσσαλία,151.0
2015,21,EL62,Ιόνια Νησιά,43.0
2015,21,EL63,Δυτική Ελλάδα,108.0
2015,21,EL64,Στερεά Ελλάδα,106.0
2015,21,EL65,Πελοπόννησος,134.0
2015,22,EL30,Aττική,649.0
2015,22,EL41,Βόρειο Αιγαίο,41.0
2015,22,EL42,Νότιο Αιγαίο,56.0
2015,22,EL43,Κρήτη,104.0
2015,22,EL51,"Aνατολική Μακεδονία, Θράκη",123.0
2015,22,EL52,Κεντρική Μακεδονία,333.0
2015,22,EL53,Δυτική Μακεδονία,58.0
2015,22,EL54,Ήπειρος,68.0
2015,22,EL61,Θεσσαλία,128.0
2015,22,EL62,Ιόνια Νησιά,40.0
2015,22,EL63,Δυτική Ελλάδα,137.0
2015,22,EL64,Στερεά Ελλάδα,94.0
2015,22,EL65,Πελοπόννησος,110.0
2015,23,EL30,Aττική,668.0
2015,23,EL41,Βόρειο Αιγαίο,42.0
2015,23,EL42,Νότιο Αιγαίο,55.0
2015,23,EL43,Κρήτη,87.0
2015,23,EL51,"Aνατολική Μακεδονία, Θράκη",153.0
2015,23,EL52,Κεντρική Μακεδονία,378.0
2015,23,EL53,Δυτική Μακεδονία,66.0
2015,23,EL54,Ήπειρος,65.0
2015,23,EL61,Θεσσαλία,135.0
2015,23,EL62,Ιόνια Νησιά,46.0
2015,23,EL63,Δυτική Ελλάδα,130.0
2015,23,EL64,Στερεά Ελλάδα,137.0
2015,23,EL65,Πελοπόννησος,128.0
2015,24,EL30,Aττική,685.0
2015,24,EL41,Βόρειο Αιγαίο,48.0
2015,24,EL42,Νότιο Αιγαίο,61.0
2015,24,EL43,Κρήτη,113.0
2015,24,EL51,"Aνατολική Μακεδονία, Θράκη",116.0
2015,24,EL52,Κεντρική Μακεδονία,365.0
2015,24,EL53,Δυτική Μακεδονία,67.0
2015,24,EL54,Ήπειρος,78.0
2015,24,EL61,Θεσσαλία,179.0
2015,24,EL62,Ιόνια Νησιά,42.0
2015,24,EL63,Δυτική Ελλάδα,117.0
2015,24,EL64,Στερεά Ελλάδα,111.0
2015,24,EL65,Πελοπόννησος,125.0
2015,25,EL30,Aττική,738.0
2015,25,EL41,Βόρειο Αιγαίο,49.0
2015,25,EL42,Νότιο Αιγαίο,52.0
2015,25,EL43,Κρήτη,130.0
2015,25,EL51,"Aνατολική Μακεδονία, Θράκη",130.0
2015,25,EL52,Κεντρική Μακεδονία,401.0
2015,25,EL53,Δυτική Μακεδονία,52.0
2015,25,EL54,Ήπειρος,80.0
2015,25,EL61,Θεσσαλία,161.0
2015,25,EL62,Ιόνια Νησιά,45.0
2015,25,EL63,Δυτική Ελλάδα,141.0
2015,25,EL64,Στερεά Ελλάδα,117.0
2015,25,EL65,Πελοπόννησος,139.0
2015,26,EL30,Aττική,646.0
2015,26,EL41,Βόρειο Αιγαίο,41.0
2015,26,EL42,Νότιο Αιγαίο,55.0
2015,26,EL43,Κρήτη,101.0
2015,26,EL51,"Aνατολική Μακεδονία, Θράκη",99.0
2015,26,EL52,Κεντρική Μακεδονία,340.0
2015,26,EL53,Δυτική Μακεδονία,47.0
2015,26,EL54,Ήπειρος,50.0
2015,26,EL61,Θεσσαλία,146.0
2015,26,EL62,Ιόνια Νησιά,47.0
2015,26,EL63,Δυτική Ελλάδα,134.0
2015,26,EL64,Στερεά Ελλάδα,101.0
2015,26,EL65,Πελοπόννησος,115.0
2015,27,EL30,Aττική,646.0
2015,27,EL41,Βόρειο Αιγαίο,37.0
2015,27,EL42,Νότιο Αιγαίο,34.0
2015,27,EL43,Κρήτη,102.0
2015,27,EL51,"Aνατολική Μακεδονία, Θράκη",128.0
2015,27,EL52,Κεντρική Μακεδονία,320.0
2015,27,EL53,Δυτική Μακεδονία,66.0
2015,27,EL54,Ήπειρος,70.0
2015,27,EL61,Θεσσαλία,132.0
2015,27,EL62,Ιόνια Νησιά,41.0
2015,27,EL63,Δυτική Ελλάδα,120.0
2015,27,EL64,Στερεά Ελλάδα,97.0
2015,27,EL65,Πελοπόννησος,124.0
2015,28,EL30,Aττική,816.0
2015,28,EL41,Βόρειο Αιγαίο,51.0
2015,28,EL42,Νότιο Αιγαίο,48.0
2015,28,EL43,Κρήτη,100.0
2015,28,EL51,"Aνατολική Μακεδονία, Θράκη",137.0
2015,28,EL52,Κεντρική Μακεδονία,396.0
2015,28,EL53,Δυτική Μακεδονία,55.0
2015,28,EL54,Ήπειρος,64.0
2015,28,EL61,Θεσσαλία,170.0
2015,28,EL62,Ιόνια Νησιά,56.0
2015,28,EL63,Δυτική Ελλάδα,136.0
2015,28,EL64,Στερεά Ελλάδα,127.0
2015,28,EL65,Πελοπόννησος,115.0
2015,29,EL30,Aττική,753.0
2015,29,EL41,Βόρειο Αιγαίο,44.0
2015,29,EL42,Νότιο Αιγαίο,56.0
2015,29,EL43,Κρήτη,96.0
2015,29,EL51,"Aνατολική Μακεδονία, Θράκη",121.0
2015,29,EL52,Κεντρική Μακεδονία,375.0
2015,29,EL53,Δυτική Μακεδονία,49.0
2015,29,EL54,Ήπειρος,79.0
2015,29,EL61,Θεσσαλία,156.0
2015,29,EL62,Ιόνια Νησιά,44.0
2015,29,EL63,Δυτική Ελλάδα,160.0
2015,29,EL64,Στερεά Ελλάδα,121.0
2015,29,EL65,Πελοπόννησος,143.0
2015,30,EL30,Aττική,788.0
2015,30,EL41,Βόρειο Αιγαίο,44.0
2015,30,EL42,Νότιο Αιγαίο,57.0
2015,30,EL43,Κρήτη,95.0
2015,30,EL51,"Aνατολική Μακεδονία, Θράκη",153.0
2015,30,EL52,Κεντρική Μακεδονία,447.0
2015,30,EL53,Δυτική Μακεδονία,65.0
2015,30,EL54,Ήπειρος,102.0
2015,30,EL61,Θεσσαλία,156.0
2015,30,EL62,Ιόνια Νησιά,76.0
2015,30,EL63,Δυτική Ελλάδα,183.0
2015,30,EL64,Στερεά Ελλάδα,105.0
2015,30,EL65,Πελοπόννησος,172.0
2015,31,EL30,Aττική,879.0
2015,31,EL41,Βόρειο Αιγαίο,40.0
2015,31,EL42,Νότιο Αιγαίο,45.0
2015,31,EL43,Κρήτη,106.0
2015,31,EL51,"Aνατολική Μακεδονία, Θράκη",160.0
2015,31,EL52,Κεντρική Μακεδονία,421.0
2015,31,EL53,Δυτική Μακεδονία,59.0
2015,31,EL54,Ήπειρος,81.0
2015,31,EL61,Θεσσαλία,182.0
2015,31,EL62,Ιόνια Νησιά,56.0
2015,31,EL63,Δυτική Ελλάδα,156.0
2015,31,EL64,Στερεά Ελλάδα,134.0
2015,31,EL65,Πελοπόννησος,160.0
2015,32,EL30,Aττική,831.0
2015,32,EL41,Βόρειο Αιγαίο,50.0
2015,32,EL42,Νότιο Αιγαίο,37.0
2015,32,EL43,Κρήτη,112.0
2015,32,EL51,"Aνατολική Μακεδονία, Θράκη",136.0
2015,32,EL52,Κεντρική Μακεδονία,431.0
2015,32,EL53,Δυτική Μακεδονία,63.0
2015,32,EL54,Ήπειρος,69.0
2015,32,EL61,Θεσσαλία,158.0
2015,32,EL62,Ιόνια Νησιά,56.0
2015,32,EL63,Δυτική Ελλάδα,160.0
2015,32,EL64,Στερεά Ελλάδα,117.0
2015,32,EL65,Πελοπόννησος,152.0
2015,33,EL30,Aττική,771.0
2015,33,EL41,Βόρειο Αιγαίο,68.0
2015,33,EL42,Νότιο Αιγαίο,57.0
2015,33,EL43,Κρήτη,112.0
2015,33,EL51,"Aνατολική Μακεδονία, Θράκη",143.0
2015,33,EL52,Κεντρική Μακεδονία,375.0
2015,33,EL53,Δυτική Μακεδονία,67.0
2015,33,EL54,Ήπειρος,63.0
2015,33,EL61,Θεσσαλία,133.0
2015,33,EL62,Ιόνια Νησιά,64.0
2015,33,EL63,Δυτική Ελλάδα,138.0
2015,33,EL64,Στερεά Ελλάδα,114.0
2015,33,EL65,Πελοπόννησος,137.0
2015,34,EL30,Aττική,701.0
2015,34,EL41,Βόρειο Αιγαίο,43.0
2015,34,EL42,Νότιο Αιγαίο,55.0
2015,34,EL43,Κρήτη,132.0
2015,34,EL51,"Aνατολική Μακεδονία, Θράκη",125.0
2015,34,EL52,Κεντρική Μακεδονία,353.0
2015,34,EL53,Δυτική Μακεδονία,79.0
2015,34,EL54,Ήπειρος,74.0
2015,34,EL61,Θεσσαλία,132.0
2015,34,EL62,Ιόνια Νησιά,42.0
2015,34,EL63,Δυτική Ελλάδα,112.0
2015,34,EL64,Στερεά Ελλάδα,111.0
2015,34,EL65,Πελοπόννησος,122.0
2015,35,EL30,Aττική,704.0
2015,35,EL41,Βόρειο Αιγαίο,50.0
2015,35,EL42,Νότιο Αιγαίο,55.0
2015,35,EL43,Κρήτη,116.0
2015,35,EL51,"Aνατολική Μακεδονία, Θράκη",123.0
2015,35,EL52,Κεντρική Μακεδονία,380.0
2015,35,EL53,Δυτική Μακεδονία,58.0
2015,35,EL54,Ήπειρος,63.0
2015,35,EL61,Θεσσαλία,134.0
2015,35,EL62,Ιόνια Νησιά,40.0
2015,35,EL63,Δυτική Ελλάδα,119.0
2015,35,EL64,Στερεά Ελλάδα,108.0
2015,35,EL65,Πελοπόννησος,105.0
2015,36,EL30,Aττική,758.0
2015,36,EL41,Βόρειο Αιγαίο,46.0
2015,36,EL42,Νότιο Αιγαίο,49.0
2015,36,EL43,Κρήτη,98.0
2015,36,EL51,"Aνατολική Μακεδονία, Θράκη",156.0
2015,36,EL52,Κεντρική Μακεδονία,393.0
2015,36,EL53,Δυτική Μακεδονία,62.0
2015,36,EL54,Ήπειρος,74.0
2015,36,EL61,Θεσσαλία,166.0
2015,36,EL62,Ιόνια Νησιά,52.0
2015,36,EL63,Δυτική Ελλάδα,168.0
2015,36,EL64,Στερεά Ελλάδα,111.0
2015,36,EL65,Πελοπόννησος,143.0
2015,37,EL30,Aττική,720.0
2015,37,EL41,Βόρειο Αιγαίο,37.0
2015,37,EL42,Νότιο Αιγαίο,50.0
2015,37,EL43,Κρήτη,112.0
2015,37,EL51,"Aνατολική Μακεδονία, Θράκη",114.0
2015,37,EL52,Κεντρική Μακεδονία,356.0
2015,37,EL53,Δυτική Μακεδονία,65.0
2015,37,EL54,Ήπειρος,66.0
2015,37,EL61,Θεσσαλία,135.0
2015,37,EL62,Ιόνια Νησιά,37.0
2015,37,EL63,Δυτική Ελλάδα,129.0
2015,37,EL64,Στερεά Ελλάδα,88.0
2015,37,EL65,Πελοπόννησος,131.0
2015,38,EL30,Aττική,682.0
2015,38,EL41,Βόρειο Αιγαίο,45.0
2015,38,EL42,Νότιο Αιγαίο,46.0
2015,38,EL43,Κρήτη,94.0
2015,38,EL51,"Aνατολική Μακεδονία, Θράκη",124.0
2015,38,EL52,Κεντρική Μακεδονία,327.0
2015,38,EL53,Δυτική Μακεδονία,58.0
2015,38,EL54,Ήπειρος,67.0
2015,38,EL61,Θεσσαλία,157.0
2015,38,EL62,Ιόνια Νησιά,41.0
2015,38,EL63,Δυτική Ελλάδα,136.0
2015,38,EL64,Στερεά Ελλάδα,104.0
2015,38,EL65,Πελοπόννησος,101.0
2015,39,EL30,Aττική,691.0
2015,39,EL41,Βόρειο Αιγαίο,41.0
2015,39,EL42,Νότιο Αιγαίο,46.0
2015,39,EL43,Κρήτη,110.0
2015,39,EL51,"Aνατολική Μακεδονία, Θράκη",144.0
2015,39,EL52,Κεντρική Μακεδονία,328.0
2015,39,EL53,Δυτική Μακεδονία,52.0
2015,39,EL54,Ήπειρος,40.0
2015,39,EL61,Θεσσαλία,125.0
2015,39,EL62,Ιόνια Νησιά,45.0
2015,39,EL63,Δυτική Ελλάδα,111.0
2015,39,EL64,Στερεά Ελλάδα,97.0
2015,39,EL65,Πελοπόννησος,89.0
2015,40,EL30,Aττική,619.0
2015,40,EL41,Βόρειο Αιγαίο,39.0
2015,40,EL42,Νότιο Αιγαίο,38.0
2015,40,EL43,Κρήτη,87.0
2015,40,EL51,"Aνατολική Μακεδονία, Θράκη",116.0
2015,40,EL52,Κεντρική Μακεδονία,339.0
2015,40,EL53,Δυτική Μακεδονία,51.0
2015,40,EL54,Ήπειρος,57.0
2015,40,EL61,Θεσσαλία,131.0
2015,40,EL62,Ιόνια Νησιά,32.0
2015,40,EL63,Δυτική Ελλάδα,135.0
2015,40,EL64,Στερεά Ελλάδα,96.0
2015,40,EL65,Πελοπόννησος,109.0
2015,41,EL30,Aττική,702.0
2015,41,EL41,Βόρειο Αιγαίο,31.0
2015,41,EL42,Νότιο Αιγαίο,45.0
2015,41,EL43,Κρήτη,107.0
2015,41,EL51,"Aνατολική Μακεδονία, Θράκη",143.0
2015,41,EL52,Κεντρική Μακεδονία,388.0
2015,41,EL53,Δυτική Μακεδονία,71.0
2015,41,EL54,Ήπειρος,68.0
2015,41,EL61,Θεσσαλία,152.0
2015,41,EL62,Ιόνια Νησιά,42.0
2015,41,EL63,Δυτική Ελλάδα,108.0
2015,41,EL64,Στερεά Ελλάδα,109.0
2015,41,EL65,Πελοπόννησος,135.0
2015,42,EL30,Aττική,664.0
2015,42,EL41,Βόρειο Αιγαίο,38.0
2015,42,EL42,Νότιο Αιγαίο,42.0
2015,42,EL43,Κρήτη,108.0
2015,42,EL51,"Aνατολική Μακεδονία, Θράκη",129.0
2015,42,EL52,Κεντρική Μακεδονία,381.0
2015,42,EL53,Δυτική Μακεδονία,56.0
2015,42,EL54,Ήπειρος,76.0
2015,42,EL61,Θεσσαλία,152.0
2015,42,EL62,Ιόνια Νησιά,40.0
2015,42,EL63,Δυτική Ελλάδα,123.0
2015,42,EL64,Στερεά Ελλάδα,120.0
2015,42,EL65,Πελοπόννησος,127.0
2015,43,EL30,Aττική,700.0
2015,43,EL41,Βόρειο Αιγαίο,43.0
2015,43,EL42,Νότιο Αιγαίο,39.0
2015,43,EL43,Κρήτη,88.0
2015,43,EL51,"Aνατολική Μακεδονία, Θράκη",131.0
2015,43,EL52,Κεντρική Μακεδονία,395.0
2015,43,EL53,Δυτική Μακεδονία,60.0
2015,43,EL54,Ήπειρος,68.0
2015,43,EL61,Θεσσαλία,154.0
2015,43,EL62,Ιόνια Νησιά,46.0
2015,43,EL63,Δυτική Ελλάδα,127.0
2015,43,EL64,Στερεά Ελλάδα,105.0
2015,43,EL65,Πελοπόννησος,116.0
2015,44,EL30,Aττική,727.0
2015,44,EL41,Βόρειο Αιγαίο,38.0
2015,44,EL42,Νότιο Αιγαίο,43.0
2015,44,EL43,Κρήτη,104.0
2015,44,EL51,"Aνατολική Μακεδονία, Θράκη",144.0
2015,44,EL52,Κεντρική Μακεδονία,404.0
